CODEX_ID,PD1,pH2AX,CD8A,CD3,CD4,CD11B,MHCII,LY6C,PDL1,KI67,CD44,CD19,CD45,CD24,SCAI,F4.80,ATPase,ENDOMUCIN
CODEX_14,1169.337719,5227.517544,1081.109649,447.8245614,1063.600877,4607.416667,1815.688596,25112.67105,613.1184211,2795.166667,1213.223684,1887.79386,3035.052632,282.8903509,4827.618421,697.3552632,1660.008772,267.8903509
CODEX_15,1199.903846,4570.644231,1588.791667,828.6346154,861.9967949,5088.157051,1277.871795,24101.00321,532.2403846,2044.926282,1419.519231,1901.016026,4156.464744,240.0929487,5266.939103,750.9551282,2585.483974,242.8589744
CODEX_16,2130.03,3197.795,6640.835,3795.32,691.525,3041.495,1262.64,20441.37,486.065,1677.715,1162.545,2024.46,5815.675,243.95,4889.335,756.05,1891.62,255.925
CODEX_17,1151.55303,8360.818182,719.3207071,276.2979798,739.5858586,2403.194444,1411.128788,5996.651515,518.3914141,2801.19697,481.2121212,1603.825758,2709.95202,155.270202,2508.376263,561.7348485,1160.583333,265.2020202
CODEX_18,1333.182692,4158.951923,667,271.8814103,687.6987179,7953.974359,1753.919872,29111.83654,608.1121795,1877.240385,1077.772436,2258.259615,8002.689103,348.3461538,4447.996795,1021.948718,2431.105769,266.1089744
CODEX_19,1265.834615,3382.457692,633.9884615,228.3153846,744.9730769,6589.342308,1598.538462,20134.40769,710.0846154,1909.473077,960.4307692,1957.519231,7025.107692,202.0423077,3308.292308,817.6,2369.211538,292.9846154
CODEX_20,1044.424051,2609.594937,4038.275316,297.1550633,760.4272152,2890.813291,907.1835443,20066.13291,598.335443,1347.873418,660.6360759,1473.78481,3818.60443,264.4493671,4705.411392,665.9620253,1880.208861,422.2563291
CODEX_21,871.4185393,2420.904494,545.2977528,1457.654494,2334.859551,2978.957865,1519.547753,12149.82303,705,948.252809,1184.446629,973.502809,6860.317416,171.008427,2411.412921,1616.393258,2501.957865,238.8033708
CODEX_22,1625.641667,12574.1875,1370.0625,272.1791667,832.5541667,1862.8375,388.4958333,3899.8875,623.1333333,2547.0625,241.175,1327.370833,1993.433333,223.5333333,1381.191667,855.55,1135.879167,317.2875
CODEX_23,907.5603448,4339.971264,1764.761494,235.7442529,652.3390805,918.7873563,244.9913793,1429.054598,353.5373563,1896.560345,215.1494253,1406.531609,1000.005747,120.8591954,630.7298851,790.9798851,681.816092,291.3821839
CODEX_24,1129.72619,8193.892857,1806.22619,297.7698413,991.0714286,1665.507937,188.8333333,1584.956349,457.9325397,1945.230159,544.0674603,1992.170635,1513.063492,189.765873,833.4087302,1871.559524,2306.111111,291.5714286
CODEX_25,1523.8125,7282.511029,699.0661765,281.4154412,840.0294118,2278.580882,2382.966912,9545.658088,615.9632353,2456.849265,299.8970588,3176.205882,5424.036765,274.8051471,4529.955882,509.6507353,1787.683824,395.4007353
CODEX_26,1903.96087,10586.69783,899.6826087,795.0913043,2859.004348,1464.863043,2024.519565,2500.817391,703.423913,4371.16087,364.2152174,3608.897826,6095.436957,199.1,2108.247826,537.3630435,2276.330435,353.0869565
CODEX_27,1941.429752,17517.44421,1092.652893,351.4132231,1218.772727,1393.665289,1453.419421,1636.520661,689.9008264,4745.167355,253.0971074,3080.188017,4543.295455,210.2210744,1699.969008,569.9586777,1648.299587,300.2892562
CODEX_28,1480.842308,8204.530769,673.0961538,266.4538462,681.5846154,1053.392308,1661.2,1062.653846,462.9307692,3217.284615,177.9653846,2953.507692,4244.030769,188.7692308,1210.530769,482.2307692,1774.842308,232.5384615
CODEX_29,1432.321429,7394.561224,670.4608844,216.4370748,770.3605442,1057.151361,1519.455782,947.0459184,526.202381,2182.180272,179.7619048,2712.806122,3854.908163,185.9540816,1233.47449,471.4727891,1700.722789,231.2363946
CODEX_30,2072.020588,7214.091176,804.2470588,259.8617647,762.0558824,1774.602941,1880.932353,1404.111765,660.4470588,3279.682353,244.9617647,4454.138235,5735.573529,239.0382353,2205.773529,485.4617647,2615.991176,304.5147059
CODEX_31,1826.433962,9200.754717,1386.908019,632.9410377,726.4504717,1161.582547,1769.933962,1376.134434,593.9551887,3498.169811,216.5518868,3416.070755,5058.721698,189.7264151,1537.224057,455.7051887,1776.393868,277.6108491
CODEX_32,2170.14939,12124.35671,1117.003049,638.4512195,1540.454268,1597.594512,1661.527439,1677.512195,696.25,3806.341463,566.3292683,3793.286585,6112.204268,191.679878,1437.75,485.6280488,2171.204268,287.3353659
CODEX_33,1694.0625,5206.168403,1062.710069,583.3888889,976.7934028,1217.552083,1638.769097,2271.022569,571.8211806,3102.024306,475.7447917,3074.088542,4625.166667,183.7482639,1429.380208,486.8055556,1329.199653,257.0173611
CODEX_34,1899.630814,4772.572674,682.497093,1670.921512,6104.776163,1212.822674,1506.485465,1413.828488,601.0261628,2494.741279,679.4825581,3592.523256,6945.497093,164.3517442,1243.677326,525.3488372,1575.331395,264.1540698
CODEX_35,1863.978261,8191.467391,846.7195652,336.8413043,1071.46087,2102.565217,1780.208696,1837.936957,719.0195652,3236.83913,481.3826087,3365.036957,4728.282609,199.6456522,1822.882609,517.9478261,1610.382609,265.7326087
CODEX_36,1154.173611,5973.409722,843.8564815,393.8842593,1004.449074,2859.666667,1125.472222,6654.694444,566.1273148,3199.488426,714.2916667,1810.627315,2458.162037,201.9837963,3555.118056,562.6111111,2368.671296,236.1296296
CODEX_37,1446.475,9489.105556,872.7527778,293.8916667,702.7777778,3208.572222,900.6583333,5980.605556,575.225,4028.341667,516.175,1600.419444,2757.516667,168.1611111,2839.352778,552.95,1259.713889,278.7833333
CODEX_38,1309.191489,5864.361702,1599.976064,791.1648936,816.875,5893.507979,1261.75266,10816.47074,594.268617,2818.739362,748.8803191,1956.039894,3810.409574,215.1861702,6158.257979,676.1994681,1685.986702,365.3351064
CODEX_39,1580.935345,7115.661638,2223.387931,1129.310345,697.450431,3104.090517,1511.50431,9803.030172,603.9051724,2987.232759,692.7478448,2005.375,4519.280172,191.9590517,3059.915948,847.0280172,1786.523707,280.625
CODEX_40,1611.224719,6325.867978,1935.238764,1461.485955,5563.924157,5933.828652,1739.654494,10837.69382,638.5477528,2701.014045,973.6629213,1716.480337,5911.219101,177.1544944,4523.207865,640.1123596,1882.744382,317.5983146
CODEX_41,1383.167647,6400.961765,1526.326471,592.7470588,2398.573529,5395.173529,1466.941176,11722.20294,871.9794118,2167.552941,1158.917647,1433.879412,4351.208824,209.8588235,5228.25,679.3411765,1559.523529,478.0147059
CODEX_42,1449.770492,8015.204918,838.3934426,273.1557377,663.0655738,2888.495902,1435.516393,14691.9959,617.5819672,3786.42623,575.6393443,2130.446721,4231.139344,210.2336066,2309.569672,607.2540984,1667.327869,251.3770492
CODEX_43,1367.188053,5748.672566,708.8628319,261.3517699,744.3915929,2189.358407,1920.526549,9146.426991,681.8053097,2290.037611,423.0176991,2313.615044,3777.70354,189.6106195,2857.137168,547.579646,1749.316372,354.5553097
CODEX_44,1120.95045,3643.132883,1367.774775,477.7882883,805.3513514,7112.835586,681.5472973,21596.02703,640.6238739,1860.540541,813.6418919,1492.468468,4810.288288,275.5292793,6804.063063,871.2184685,2194.286036,291.5608108
CODEX_45,1729.564904,13380.00481,973.2451923,268.5649038,2200.877404,1585.627404,2288.721154,2705.483173,798.1394231,4568.497596,494.03125,2881.204327,3568.694712,257.3221154,2176.117788,3299.814904,1334.740385,296.2692308
CODEX_46,1448.153302,3987.018868,886.9599057,939.4646226,3512.21934,10594.99292,2704.754717,18353.12736,741.115566,1619.528302,1579.205189,2001.070755,11560.46698,358.5683962,9727.84434,756.8066038,2490.566038,617.3962264
CODEX_47,2559.442708,28890.80729,1602.208333,317.625,991.3854167,4086.557292,1865.546875,6456.744792,1077.421875,8087.036458,705.8072917,2672.65625,4438.734375,258.1510417,3254.739583,732.8489583,1564.239583,375.4322917
CODEX_48,1585.408582,9744.843284,859.3899254,991.5839552,3397.229478,1084.149254,1454.63806,1293.69403,555.0876866,3806.455224,234.9981343,2911.856343,4671.468284,185.8656716,1484.511194,505.7742537,1541.511194,270.6399254
CODEX_49,1832.034916,8173.861732,744.2318436,268.9636872,1045.839385,1026.899441,1832.396648,1099.174581,541.8812849,2664.969274,240.25,3662.01257,5779.632682,206.5139665,1394.877095,501.4581006,2234.312849,257.0921788
CODEX_50,1691.854317,10837.17086,879.1744604,272.9640288,819.4586331,1279.329137,1527.552158,1261.077338,607.4856115,3548.32554,223.2068345,3016.744604,4300.42446,216.7571942,1747.541367,543.455036,1650.708633,251.0629496
CODEX_51,1553.396018,6053.179204,702.0619469,261.0575221,723.25,1176.172566,1654.493363,1195.871681,669.7853982,2418.314159,360.5862832,3303.75,4569.924779,192.0066372,1818.347345,515.1415929,1771.84292,282.4159292
CODEX_52,1654.101351,9814.380068,768.3716216,200.2449324,660.8868243,1441.545608,1490.162162,1002.449324,549.1148649,2593.456081,219.5777027,3001.690878,4195.920608,173.6047297,1052.052365,456.5152027,1658.336149,233.4222973
CODEX_53,1660.196328,8665.391243,758.4675141,222.7387006,645.0338983,1284.416667,1502.074859,1097.570621,609.6073446,3493.761299,174.8446328,2800.966102,4456.39548,197.480226,1413.798023,456.0847458,1727.528249,252.5268362
CODEX_54,1640.828704,9863.108796,804.099537,252.7523148,713.4768519,1237.053241,1324.412037,1282.030093,634.6157407,3612.706019,180.6342593,2849.907407,3882.300926,200.9907407,1635.476852,476.8726852,1690.287037,312.3958333
CODEX_55,1623.927419,7245.731855,827.516129,283.5120968,2885.707661,1394.625,1610.693548,1358.671371,787.0483871,2567.385081,510.2741935,2406.832661,4635.59879,177.0060484,1318.415323,682.3709677,1581.258065,296.3004032
CODEX_56,1440.795946,8265.335135,882.5851351,296.4675676,733.9040541,2086.218919,1317.017568,2135.168919,597.4918919,3017.410811,410.8864865,2418.081081,3137.87027,162.7756757,2285.943243,501.4608108,1522.885135,263.5094595
CODEX_57,1242.901316,5735.596491,687.0460526,283.6557018,709.2390351,3853.208333,1257.33114,4578.986842,561.2434211,2291.653509,714.4342105,1934.778509,6281.629386,172.7938596,3760.486842,517.3377193,2066.804825,240.0065789
CODEX_58,1525.75,12179.86179,1032.764228,373.7256098,779.3373984,2959.638211,1013.457317,7638.260163,626.8536585,4645.144309,383.4979675,1863.313008,2815.337398,183.5284553,2882.339431,568.402439,1166.172764,306.9918699
CODEX_59,1469.549528,8049.382075,3325.216981,1674.087264,770.9528302,3407.858491,1260.641509,10049.84434,569.2617925,3675.584906,621.3066038,2154.488208,4546.40566,210.7287736,4998.264151,559.1745283,2194.224057,305.3773585
CODEX_60,2063.510417,6741.50625,4532.80625,4213.3125,5407.0875,2989.535417,1524.722917,11881.3875,551.4208333,3251.44375,1117.041667,1776.9125,5618.910417,199.2541667,3954.820833,553.6604167,2193.127083,239.91875
CODEX_61,1152.715347,4343.386139,863.0074257,338.6534653,1178.423267,5217.675743,1549.571782,15094.12624,619.1633663,1964.987624,1037.90099,1670.40099,4139.930693,172.0148515,4662.752475,681.7920792,1858.408416,283.6212871
CODEX_62,1048.099432,4632.017045,707.6306818,324.7585227,797.8068182,3014.71875,1730.903409,10284.90625,537.7443182,1976.940341,683.0511364,1789.727273,3338.423295,265.0795455,3974.136364,616.59375,1488.102273,295.7244318
CODEX_63,1389.860063,8420.187107,838.4292453,363.4292453,801.4748428,2598.580189,1940.889937,8668.325472,630.668239,2702.636792,456.0314465,2606.221698,3317.981132,238.2091195,3939.316038,579.0455975,1810.537736,276.1981132
CODEX_64,883.5104167,3695.916667,1461.979167,287.28125,808.8229167,724.546875,343.0729167,1513.21875,639.8541667,1753.661458,281.7760417,1783.239583,558.0625,216.9427083,1093.28125,814.8229167,2739.864583,353.7395833
CODEX_65,866.370283,3176.858491,1203.308962,261.384434,856.0589623,776.384434,463.4316038,1545.636792,400.7665094,1458.346698,432.8490566,1792.884434,2471.415094,156.9504717,845.0754717,2521.830189,3660.325472,444.8773585
CODEX_66,735.3469388,4661.086735,768.0484694,192.8979592,573.5076531,658.7168367,195.8443878,954.7806122,269.7576531,1201.158163,184.1836735,1057.971939,977.9795918,118.1811224,435.0280612,1025.456633,541.8010204,183.0459184
CODEX_67,1573.127551,14308.40051,917.8545918,284.6122449,827.6479592,1219.155612,1601.423469,1604.165816,591.6607143,4319.688776,185.6428571,2666.385204,3019.813776,205.3086735,1938.173469,497.877551,2167.607143,246.9566327
CODEX_68,1869.426,9267.848,811.976,494.86,2006.876,1081.406,1807.962,1164.742,566.844,3115.144,240.158,3928.7,6019.374,222.202,1587.282,525.886,2302.25,268.276
CODEX_69,1593.280201,9231.598993,884.5973154,284.2416107,736.2919463,1253.724832,1319.91443,1287.845638,647.4278523,3555.332215,338.8120805,2762.518456,4208.530201,207.0805369,1672.89094,552.4765101,1803.857383,257.4010067
CODEX_70,1576.125806,8915.043548,734.7822581,249.3677419,691.25,2719.116129,1551.572581,1230.496774,539.0983871,3244.562903,227.5580645,2941.117742,4952.995161,234.8516129,2327.679032,520.5354839,2210.920968,360.6306452
CODEX_71,1341.596667,6940.141667,534.3816667,223.8566667,674.2583333,11902.74,1699.913333,3098.708333,440.7116667,2337.988333,303.385,3142.348333,4894.175,240.4116667,2847.501667,483.9066667,1758.613333,215.445
CODEX_72,1180.253012,6787.370482,588.4322289,210.9066265,630.373494,1296.774096,1315.567771,852.4111446,439.1746988,2029.481928,240.0105422,2277.762048,3255.204819,153.7093373,1020.641566,430.2123494,1279.903614,229.9277108
CODEX_73,1459.170354,6998.04646,816.3893805,293.2455752,883.7168142,1085.278761,1468.504425,1200.887168,567.6769912,3031.707965,194.2610619,2561.933628,3748.785398,170.8584071,1324.84292,483.3384956,1330.548673,257.449115
CODEX_74,2069.305046,9154.419725,1845.493119,799.7752294,823.8807339,1244.211009,1886.135321,1377.795872,775.3486239,3115.66055,300.2683486,3808.275229,6323.401376,203.2110092,1768.066514,495.7889908,2094.990826,280.2522936
CODEX_75,1467.098266,6626.651734,715.9132948,299.8872832,716.4407514,1439.16763,1402.387283,1229.25578,527.1531792,3057.176301,305.9248555,2625.41185,4417.758671,189.1763006,1310.99711,477.2962428,1569.446532,248.0780347
CODEX_76,1619.892045,5712.120739,756.671875,279.3252841,1774.698864,1221.866477,1615.50142,1265.93608,618.4446023,2449.173295,424.9616477,3126.359375,4455.004261,198.9701705,1209.792614,521.7457386,1605.703125,373.2713068
CODEX_77,1889.552632,8253.787594,900.462406,386.1729323,4031.101504,1754.011278,1744.526316,1503.716165,924.1522556,2739.652256,617.9906015,3285.550752,5274.25,193.3383459,1384.746241,831.7763158,1653.62406,317.6109023
CODEX_78,1237.296341,7635.015854,769.1756098,294.1268293,668.4304878,2236.618293,1165.968293,4698.352439,549.1939024,3138.136585,344.6402439,2025.521951,2677.573171,175.8585366,2420.285366,506.6780488,1502.070732,232.5963415
CODEX_79,1343.658854,5367.473958,812.8567708,334.5755208,700.7161458,2516.619792,1407.627604,3463.479167,520.7447917,2850.473958,430.1380208,2289.341146,3081.877604,186.9713542,2891.690104,545.9713542,1844.619792,236.234375
CODEX_80,1497.332831,10544.93373,1404.953313,523.5692771,822.5060241,2788.010542,1365.131024,8016.942771,636.8222892,3621.316265,482.1611446,2263.207831,3667.222892,189.3042169,3771.760542,568.3614458,1785.725904,379.3042169
CODEX_81,1330.66242,6756.657643,914.3152866,355.8821656,982.406051,4734.363057,2052.452229,14772.80573,629.4984076,2543.417197,1032.348726,1954.006369,4438.214968,198.9601911,3736.485669,777.2834395,2186.630573,257.0652866
CODEX_82,1107.205189,3604.627358,623.7099057,424.2735849,1531.801887,4137.42217,2098.233491,8714.681604,572.7334906,1541.384434,821.4009434,1756.599057,4570.122642,203.0518868,4189.662736,628.615566,1840.483491,365.9316038
CODEX_83,1554.57199,10033.21597,964.6112565,299.6374346,755.3141361,5805.649215,1353.287958,23602.57853,603.0314136,2722.448953,944.0837696,2157.439791,3913.856021,351.5510471,4995.174084,697.3756545,1713.534031,274.8049738
CODEX_84,1062.3125,5888.78125,625.3149038,336.1394231,686.9831731,1834.605769,1358.185096,4975.007212,456.6201923,1815.723558,334.2644231,1733.355769,3325.954327,190.78125,1913.627404,545.0360577,1169.338942,233.5793269
CODEX_85,1471.172932,10567.20677,980.8402256,263.7330827,779.8383459,3426,968.9266917,12437.8515,643.0244361,2770.026316,489.3477444,1645.424812,2588.283835,220.7575188,4112.152256,741.0469925,1302.849624,273.8984962
CODEX_86,866.5,1920.0375,529.1333333,658.6208333,3014.833333,7445.525,2511.141667,12955.57917,761.0916667,938.175,3975.8375,1242.495833,6600.308333,299.6166667,4638.804167,1812.4875,1907.654167,338.6583333
CODEX_87,1006.258982,4400.413174,705.3188623,314.2814371,1302.898204,4128.585329,1363.919162,8159.172156,566.7320359,1661.368263,1073.607784,1364.450599,4461.860778,185.239521,2474.992515,999.8263473,1603.709581,305.7904192
CODEX_88,1432.381849,2635.306507,5964.188356,2918.657534,627.9469178,794.0650685,329.4794521,1639.821918,471.3476027,991.510274,257.3664384,1242.662671,5187.981164,153.2482877,1286.385274,666.0684932,3114.863014,354.6541096
CODEX_89,941.0876289,6732.612113,1305.199742,263.3943299,846.0231959,904.8582474,171.9871134,1357.318299,438.4368557,1928.002577,140.6404639,1563.095361,674.7126289,150.7242268,1071.096649,787.4059278,1889.543814,278.9085052
CODEX_90,499.3848039,1826.264706,443.0857843,186.0294118,1354.686275,578.5563725,697.7181373,694.0343137,319.4901961,785.1348039,621.0833333,904.4215686,1836.546569,150.9534314,628.4901961,2735.656863,3179.245098,214.7818627
CODEX_91,1492.007576,10359.23485,756.5643939,270.1420455,1179.202652,1382.229167,2104.100379,2035.698864,592.1344697,3587.882576,369.4393939,3026.314394,3479.799242,268.5965909,2231.825758,1581.69697,1810.653409,253.8768939
CODEX_92,1850.741611,10648.60067,967.238255,256.5755034,761.1006711,1892.545302,1805.246644,1599.330537,799.5755034,5227.506711,253.4345638,2847.097315,4596.446309,254.1946309,2558.912752,552.5419463,2310.590604,688.8036913
CODEX_93,1709.071154,13855.61538,787.8153846,258.9096154,675.8557692,1198.917308,1438.3,1109.446154,585.5057692,4325.259615,180.0307692,2630.498077,3889.155769,180.6961538,1242.803846,522.3730769,1804.111538,243.3461538
CODEX_94,1778.779851,7815.266791,743.1231343,285.7518657,690.6809701,1166.511194,2083.68097,1260.643657,622.75,2983.682836,240.5018657,3645.61194,5832.029851,216.5149254,1648.669776,470.5279851,2370.468284,257.8264925
CODEX_95,1843.530645,7860.104839,837.5145161,284.7322581,1082.117742,1195.695161,1715.612903,1819.924194,653.6887097,3301.646774,391.0580645,3580.524194,5004.022581,212.1225806,1425.262903,522.0806452,1683.429032,305.7177419
CODEX_96,1564.728916,6034.150602,1208.076807,501.8810241,772.4563253,4515.159639,1358.89006,9049.724398,617.7801205,3681.981928,611.3975904,2093.923193,4050.753012,206.8418675,4777.513554,608.1671687,1886.534639,362.1746988
CODEX_97,1514.562189,8261.850746,2236.747512,1377.721393,753.6467662,2638.215174,1463.817164,10224.31468,544.5621891,2944.569652,756.619403,1882.292289,4525.598259,178.9626866,2313.712687,1046.701493,1534.884328,232.1368159
CODEX_98,1283.731366,6421.534161,791.0652174,336.2950311,831.1040373,4252.857143,1919.178571,9946.992236,608.7670807,2721.942547,990.5170807,1825.386646,4657.178571,182.0310559,4308.993789,613.8618012,2178.232919,258.2779503
CODEX_99,1166.460784,4254.25,700.122549,284.6617647,654.2573529,3946.992647,1696.134804,23879.51716,526.3259804,1881.57598,767.9558824,1944.539216,4249.335784,340.1004902,3786.095588,635.3995098,1844.012255,234.1078431
CODEX_100,1024.246988,4209.542169,563.8283133,463.253012,1307.789157,2173.009036,1593.349398,10236.35843,571.2680723,2111.25,691.9789157,1286.439759,3433.584337,173.5301205,2033.475904,1270.376506,1602.512048,232.810241
CODEX_101,1035.546296,8360.474868,1681.474868,244.6111111,775.9814815,867.0873016,157.9510582,1385.465608,406.6216931,1938.671958,141.0568783,1477.865079,1073.169312,181.3544974,619.8412698,872.2857143,988.1693122,269.968254
CODEX_102,1601.122984,7723.653226,605.5927419,819.3508065,2713.844758,2379.342742,1775.092742,964.4516129,619.8447581,2997.385081,566.3891129,2531.487903,5042.082661,190.0362903,1486.858871,506.4193548,2224.254032,239.6068548
CODEX_103,1354.661765,7951.886029,933.3033088,367.1893382,833.7886029,2811.145221,1236.713235,4029.551471,554.3915441,2852.110294,510.0183824,2081.869485,3260.371324,175.3088235,2783.913603,556.2444853,1642.751838,248.3915441
CODEX_104,1403.212766,5312.896277,2034.654255,679.8962766,631.8297872,2574.534574,1350.893617,8526.50266,473.7819149,1707.37766,575.6170213,1789.226064,4053.664894,178.6170213,3004.090426,598.962766,1589.523936,342.4867021
CODEX_105,1195.529528,8428.525591,873.742126,323.0708661,694.3523622,2816.610236,1516.401575,10457.07283,568.476378,3043.976378,716.2066929,1644.301181,2872.781496,196.3582677,4290.622047,605.5393701,1598.643701,250.7874016
CODEX_106,615.21,2428.41,1064.38,111.36,549.35,2190.66,118.89,5495.88,372.9,1205.65,244.96,1206.52,982.19,150.46,1078.07,732.26,2868.12,408
CODEX_107,693.8533333,3390.376667,966.9916667,234.3983333,666.8183333,622.21,836.915,1060.521667,346.85,1452.46,138.4166667,1204.691667,1045.6,109.0816667,731.6916667,748.9483333,4280.796667,385.0716667
CODEX_108,716.9572368,2677.858553,907.8947368,244.21875,872.3157895,15760.79441,222.0953947,2364.911184,377.7664474,1152.949013,757.9013158,1516.776316,5640.947368,211.1907895,2424.307566,2973.601974,4250.350329,307.3092105
CODEX_109,984.4675573,4846.572519,1507.895038,279.4656489,932.2900763,4848.751908,176.2003817,1875.80916,474.7270992,2057.26145,396.0572519,1735.019084,2852.456107,265.2251908,1383.322519,1492.473282,3641.379771,314.2232824
CODEX_110,1625.356195,11364.42699,750.4579646,266.1327434,701.579646,1861.40708,1479.935841,1268.424779,580.2610619,3257.55531,389.5995575,3165.820796,3961.566372,213.6017699,2250.94469,502.0995575,1489.019912,388.5176991
CODEX_111,1704.53169,8215.839789,685.1707746,218.2992958,660.8961268,3989.713028,1577.163732,1248.987676,658.2271127,3044.283451,365.9260563,2931.419014,5779.630282,182.5669014,1813.848592,610.8292254,1858.693662,271.3010563
CODEX_112,1410.154817,8119.643349,1746.042431,1088.675459,2604.133028,4485.006881,1576.00344,9936.036697,648.684633,4149.443807,1308.91055,1601.852064,3482.053899,236.3302752,5556.634174,566.5011468,2103.208716,255.4323394
CODEX_113,1764.625,5321.071809,3315.87633,2181.441489,4050.912234,4995.722074,1692.797872,11549.22207,610.918883,2463.614362,1287.422872,1685.480053,5367.694149,220.831117,6151.577128,585.037234,1756.492021,291.1888298
CODEX_114,1318.485,4433.615,1214.145,249.945,934.65,6546.823333,1947.848333,26186.12833,684.7283333,1892.743333,1074.538333,2311.645,6915.62,254.3283333,3763.616667,994.2933333,2297.213333,271.52
CODEX_115,1281.880435,5601.974308,707.4288538,260.2332016,954.1393281,2430.774704,1993.607708,6051.226285,705.1541502,2896.482213,739.8547431,1933.333004,4482.091897,189.3517787,3051.444664,1343.675889,1810.059289,281.0029644
CODEX_116,1320.51005,7579.768844,1274.708543,222.1595477,738.9635678,1091.63191,164.6934673,1620.253769,476.9673367,2841.683417,150.5665829,1296.560302,1509.526382,138.0615578,680.7047739,821.9258794,715.9836683,248.9208543
CODEX_117,1412.683824,9086.911765,700.3033088,259,627.5128676,2688.424632,1940.636029,16468.02941,653.7665441,2557.018382,787.7849265,2281.295956,4368.503676,218.25,2414.194853,896.2922794,1350.931985,241.2426471
CODEX_118,1566.341195,7006.600629,750.7830189,330.5597484,832.9638365,2801.863208,2624.051887,9568.926101,683.4449686,2607.926101,472.3679245,3187.902516,5516.562893,258.922956,3831.042453,559.5597484,1916.957547,335.341195
CODEX_119,1660.058036,5125.502232,965.5245536,1730.714286,5900.042411,5225.310268,1566.15625,5081.575893,575.0044643,1916.540179,867.4308036,2077.439732,6813.680804,269.4508929,5888.040179,572.1941964,1900.087054,324.1071429
CODEX_120,1713.130435,10514.58967,939.6222826,331.4932065,1010.596467,3171.752717,2315.730978,3846.422554,651.2092391,4270.903533,486.6141304,3347.971467,5806.535326,248.7336957,3637.942935,533.7309783,2005.313859,405.8016304
CODEX_121,1793.885475,8524.403631,921.2039106,877.1620112,4345.854749,2173.096369,1966.688547,2175.712291,644.7178771,4058.261173,390.1536313,3299.576816,6228.227654,216.3463687,2512.231844,513.0265363,1980.53352,263.2988827
CODEX_122,1604.468137,7320.420343,802.1029412,693.5857843,2157.473039,1972.51348,2010.5,2368.311275,615.9546569,3106.48652,571.7120098,3280.761029,5036.008578,220.939951,3389.409314,547.8063725,2248.890931,324.7598039
