CODEX_ID,PD1,pH2AX,CD8A,CD3,CD4,CD11B,MHCII,LY6C,PDL1,KI67,CD44,CD19,CD45,CD24,SCAI,F4.80,ATPase,ENDOMUCIN
CODEX_5401,667.1984305,651.7488789,18.56502242,15.20964126,31.63789238,144.82287,72.84192825,50.97085202,48.37331839,199.073991,41.78139013,67.68946188,291.8116592,101.1513453,66.26233184,42.0190583,232.867713,116.2713004
CODEX_5402,284.2253846,362.2938462,3.413076923,10.06307692,16.22923077,21.39307692,66.17846154,5.383846154,28.20692308,120.0269231,39.39076923,44.59,153.1823077,129.8061538,56.91923077,64.09923077,358.8376923,157.1415385
CODEX_5403,170.8467742,180.0725806,23.46774194,26.87096774,83.91129032,30.82258065,62.52419355,27.62096774,49.41935484,125.7096774,33.13709677,70.5,116.9677419,101.5,53.21774194,68.17741935,713.9112903,441.7580645
CODEX_5404,161.2,524.72,9.01,16.65,14.55333333,23.57666667,65.62,7.193333333,18.42333333,118.9266667,30.07333333,13.71,104.78,76.98333333,47.86666667,44.09666667,136.3633333,71.95666667
CODEX_5405,232.22,522.6066667,12.855,26.51083333,13.4525,62.73166667,67.02583333,36.1975,38.26666667,146.3933333,42.49166667,52.62916667,173.835,79.88333333,41.04166667,69.83666667,259.575,165.0116667
CODEX_5406,194.0235043,625.4871795,22.99358974,41.95156695,31.78062678,84.37749288,76.48005698,34.21937322,39.16452991,141.3176638,39.96723647,71.61467236,148.6039886,82.79487179,46.37464387,72.90811966,197.8148148,215.4423077
CODEX_5407,144.7916667,166.2916667,2.507575758,24.64393939,43.73484848,37.02651515,64.31818182,20.875,40.72348485,127.7992424,28.34469697,29.87878788,140.1893939,81.06060606,40.60984848,51.61363636,584.0643939,347.9545455
CODEX_5408,213.1480769,268.9788462,10.00961538,22.09038462,4.965384615,23.72884615,65.04423077,4.461538462,21.99615385,129.5711538,28.33461538,17.76538462,152.8596154,82.68846154,35.18461538,42.93076923,469.4692308,121.4384615
CODEX_5409,423.1428571,1159.272321,148.8392857,69.70535714,72.40178571,164.6339286,69.01339286,60.05357143,46.52678571,156.4017857,39.37946429,177.7589286,191.03125,80.97321429,255.65625,131.4821429,173.6741071,106.7276786
CODEX_5410,316.6641221,718.3568702,44.6240458,19.99045802,27.00381679,218.5438931,79.4980916,58.79961832,49.72900763,244.1183206,38.13549618,88.83396947,329.6679389,104.769084,43.00954198,68.21755725,173.4923664,131.2003817
CODEX_5411,134.625,172.4642857,8.101190476,11.86309524,5.547619048,13.10119048,59.63095238,9.303571429,20.97619048,81.99404762,30.48214286,13.88690476,89.16071429,71.29761905,140.7380952,31.66071429,190.672619,95.32142857
CODEX_5412,206.5541667,710.6770833,32.75625,26.72916667,31.30208333,131.3833333,76.32083333,100.9875,59.425,172.3520833,37.14583333,64.43333333,174.8708333,88.43958333,158.7895833,108.90625,247.31875,158.9229167
CODEX_5413,281.6899038,541.5841346,43.99038462,100.7572115,85.94951923,81.16586538,53.78365385,50.51201923,34.75240385,165.2644231,45.49519231,83.08413462,245.7716346,73.62740385,78.98317308,153.4350962,362.8485577,176.6682692
CODEX_5414,372.8607872,950.0568513,77.16253644,21.48396501,37.90451895,150.1020408,76.0648688,70.41836735,52.73104956,187.2354227,47.54810496,95.25728863,332.2609329,88.89139942,97.64285714,113.7806122,306.0247813,217.2930029
CODEX_5415,236.5029412,389.7617647,6.958823529,27.47352941,22.28529412,49.13235294,57.75,19.98823529,45.56764706,138.7205882,31.15882353,49.62058824,144.2,74.96470588,56.48529412,45.92647059,420.0911765,836.3029412
CODEX_5416,374.0896552,736.0603448,51.10172414,52.81034483,23.54310345,166.6482759,78.54482759,86.66724138,50.59655172,277.7637931,41.02413793,93.03793103,342.2189655,93.76724138,61.45517241,66.37068966,476.5948276,270.45
CODEX_5417,224.4265537,772.2810734,35.92655367,33.71892655,36.28248588,158.4491525,67.85734463,77.1299435,50.22740113,192.7274011,56.54237288,68.09180791,276.049435,86.61440678,182.8036723,146.0338983,173.0409605,88.11440678
CODEX_5418,288.4704641,737.5147679,6.760548523,22.35021097,12.98628692,43.44620253,60.27637131,9.162447257,26.81118143,140.7753165,28.24894515,25.42194093,148.2626582,78.73101266,44.53059072,37.5464135,287.4799578,167.5242616
CODEX_5419,148.0420792,281.2475248,31.52722772,43.4009901,32.30940594,140.2722772,63.26732673,101.3143564,44.79207921,130.9282178,62.07178218,100.8787129,147.6980198,137.6707921,82.83663366,70.3019802,364.6435644,406.4034653
CODEX_5420,180.7138158,197.1743421,21.67763158,39.07236842,41.14144737,62.47039474,64.31907895,26.41118421,42.18092105,137.7631579,38.25657895,47.35855263,131.0328947,83.22039474,50.49671053,49.18092105,475.5131579,359.1644737
CODEX_5421,320.3524096,603.2771084,23.93072289,29.14909639,49.09789157,122.8192771,63.62198795,39.60090361,32.61596386,252.3343373,34.51054217,70.54216867,279.1762048,90.03012048,40.69578313,62.03463855,246.6054217,147.0873494
CODEX_5422,278.9675325,428.5503247,39.2775974,67.91396104,84.33279221,106.1964286,60.56331169,58.69155844,35.09415584,212.8084416,42.54383117,78.61688312,239.6996753,86.52922078,55.6737013,79.93668831,374.8246753,195.3603896
CODEX_5423,267.1445313,748.3515625,16.23632813,46.33398438,36.32617188,122.5976563,64.40429688,51.64257813,39.67382813,175.0527344,33.515625,101.9375,172.2460938,111.9316406,73.43945313,58.84375,349.6386719,139.3105469
CODEX_5424,192.9972924,318.034296,78.24638989,46.06227437,53.21389892,101.4963899,60.84115523,86.75722022,34.01534296,119.7102888,34.54873646,72.50631769,113.6777978,75.65162455,50.75270758,82.48194946,195.5559567,159.950361
CODEX_5425,276.7628676,437.5220588,4.303308824,9.863970588,20.53860294,29.46691176,62.67095588,24.40625,33.55330882,138.7224265,33.87132353,30.68382353,169.2867647,96.72426471,59.53125,47.57720588,327.3106618,221.2720588
CODEX_5426,238.1736111,238.3263889,7.824074074,19.74074074,63.11805556,78.07407407,73.19444444,15.28472222,42.50694444,133.712963,79.41435185,126.4212963,407.5208333,86.48148148,59.21064815,375.9259259,463.5277778,133.8101852
CODEX_5427,203.6891026,211.7852564,2.666666667,10.7724359,35.56730769,18.68589744,61.94230769,9.951923077,36.375,106.1378205,30.86217949,25.61538462,97.79166667,74.23397436,54.88461538,51.68589744,539.4551282,450.5833333
CODEX_5428,130.5147059,245.1554622,23.28991597,38.39495798,27.07563025,65.43487395,67.62815126,22.46848739,28.99789916,129.5861345,41.42857143,29.9894958,264.0252101,85.03571429,87.22478992,119.7983193,542.2584034,406.1344538
CODEX_5429,157.8341584,214.0420792,3.559405941,12.88861386,10.11881188,47.8539604,67.45049505,18.11881188,23.49752475,134.2054455,30.95049505,32.3960396,195.6311881,76.45049505,27.40594059,49.36386139,321.5470297,145.0519802
CODEX_5430,182.2553191,670.6555851,27.83244681,29.48803191,21.60904255,90.3962766,67.15691489,44.99202128,27.85638298,153.3085106,34.61968085,61.23404255,152.1130319,81.83643617,44.57978723,70.4481383,142.1808511,96.14760638
CODEX_5431,94.71126761,114.0704225,33.64084507,49.79929577,34.92253521,69.8028169,68.58450704,51.56338028,49.18309859,94.78169014,61.75352113,37.15140845,74.88028169,149.7323944,116.7042254,79.40140845,395.1338028,768.8309859
CODEX_5432,268.9446429,304.4160714,37.96964286,29.55892857,28.86071429,46.35178571,66.80178571,26.25178571,37.73214286,136.0482143,30.95178571,51.49107143,154.0392857,84.65178571,40.1,51.66964286,438.3446429,702.0142857
CODEX_5433,281.303,794.16,66.227,43.915,128.332,196.324,71.287,100.444,54.929,239.842,57.602,111.377,338.159,86.787,51.058,187.545,216.174,176.395
CODEX_5434,136.4190283,604.2793522,32.5597166,38.06983806,60.37145749,78.40688259,74.86538462,31.62955466,36.65789474,138.7682186,47.14574899,62.99493927,217.3684211,79.53137652,56.76923077,108.2651822,192.9139676,160.48583
CODEX_5435,157.7604167,767.7916667,179.5416667,99.83333333,121.3333333,127.3958333,73.32291667,85.36458333,42.875,138.7083333,35.95833333,77.89583333,69.89583333,80.39583333,66,120.375,110.3125,89.11458333
CODEX_5436,246.169708,687.2992701,102.7390511,45.45620438,38.28467153,213.9087591,73.1149635,115.1605839,45.01824818,241.4963504,36.23540146,122.0620438,311.439781,96.34306569,36.70072993,49.6459854,228.1441606,150.0693431
CODEX_5437,191.4554974,852.3115183,60.46989529,33.22774869,34.54842932,129.8232984,69.12565445,59.89528796,33.42801047,156.565445,36.77617801,76.14267016,166.8926702,79.89921466,47.48036649,85.95549738,251.1740838,200.578534
CODEX_5438,227.2871287,489.9950495,1.368811881,10.17574257,1.75,16.68564356,63.90717822,4.959158416,23.21905941,110.9096535,24.61138614,19.0779703,144.6905941,75.27475248,53.31559406,43.08044554,207.0594059,57.54950495
CODEX_5439,230.8808594,203.5117188,8.671875,17.87890625,6.388671875,33.234375,65.03515625,14.47070313,46.09179688,117.1699219,37.61523438,30.14257813,165.3769531,81.47070313,59.82421875,58.6796875,563.5703125,1511.099609
CODEX_5440,184.7715517,148.3836207,2.159482759,7.224137931,1.172413793,7.607758621,84.05172414,1.948275862,26.38362069,89.57327586,34.52155172,17.3362069,137.1077586,66.14224138,34.67672414,20.27586207,289.2155172,428.4913793
CODEX_5441,519.7848101,1057.878692,67.46729958,31.31434599,34.31751055,239.7890295,67.34810127,91.48206751,58.23101266,250.7911392,33.14662447,61.95253165,430.5675105,101.1297468,44.63291139,55.48839662,199.6867089,426.9525316
CODEX_5442,516.75,1103.101124,33.71769663,24.08286517,27.51825843,174.7991573,71.29775281,28.64185393,36.77247191,229.6067416,33.6011236,66.32865169,343.1235955,95.89185393,42.5491573,49.31179775,185.7598315,84.35955056
CODEX_5443,200.25,323.9,12.61875,11.24375,22.19375,22.80625,71.96875,12.76875,32.21875,96.74375,30.33125,56.05625,114.4625,79.53125,269.28125,41.525,202.3,82.54375
CODEX_5444,269.8233696,329.0516304,7.282608696,7.578804348,14.01086957,14.2826087,61.70380435,9.989130435,30.9673913,102.6956522,31.90217391,29.85597826,117.5108696,76.72282609,93.01086957,47.93478261,313.4375,102.1657609
CODEX_5445,229.2075,628.19625,2.5325,18.47875,24.6725,38.365,57.17875,8.44375,24.05875,160.05875,25.59375,33.16125,148.7725,74.30375,39.81125,36.68125,243.64875,124.5975
CODEX_5446,123.8882979,221.4432624,11.11170213,39.11347518,25.74822695,24.71631206,62.30141844,24.40070922,32.68794326,99.0035461,32.81205674,42.50886525,110.0620567,84.2748227,46.42198582,106.4113475,606.462766,483.0283688
CODEX_5447,266.7727273,412.9818182,15.71590909,74.89545455,68.14318182,76.93636364,65.15,37.22272727,46.46363636,213.1454545,51.34090909,71.97272727,276.5,89.55681818,79.21590909,92.18409091,405.9704545,156.55
CODEX_5448,275.9764151,279.7523585,21.29716981,73.41037736,87.0990566,95.49056604,60.7004717,49.44575472,47.72877358,201.0778302,34.91981132,71.49528302,233.4575472,98.41745283,80.5259434,62.63207547,596.7665094,776.1391509
CODEX_5449,261.7395833,400.1953125,46.86197917,69.15104167,78.36458333,105.6770833,71.23958333,61.29427083,50.828125,198.2265625,43.359375,74.79427083,205.0807292,107.1875,65.22395833,80.46875,642.7786458,302.2057292
CODEX_5450,188.6602564,88.03846154,14.26923077,14.64102564,17.10897436,41.57692308,100.8076923,24.75641026,67.45512821,90.46153846,62.25,64.51923077,246.2179487,81.8974359,39.76282051,95.80128205,643.5448718,330.1410256
CODEX_5451,247.6051661,534.0378229,8.67804428,14.5101476,8.824723247,32.71125461,65.14483395,9.973247232,28.31549815,104.8127306,32.73892989,31.14391144,118.0166052,78.18542435,37.58579336,43.49815498,306.6706642,368.3911439
CODEX_5452,238.2390351,413.4078947,4.214912281,13.01315789,9.513157895,57.58333333,87.52412281,18.71052632,56.82236842,153.3135965,43.31578947,39.37938596,255.3552632,94.83991228,49.74561404,39.79824561,486.4122807,809.7609649
CODEX_5453,346.3317308,203.3846154,5.360576923,6.235576923,6.528846154,26.17307692,60.13461538,17.78846154,30.52884615,110.9134615,30.82211538,26.48076923,144.0144231,93.26442308,41.50961538,47.24038462,319.0913462,387.7019231
CODEX_5454,168.676087,340.5956522,14.28913043,40.75652174,43.78478261,84.95869565,64.36956522,76.30434783,52.48695652,138.8826087,35.24347826,58.13478261,130.2021739,86.10434783,74.50217391,74.14565217,451.4891304,403.6152174
CODEX_5455,129.1388889,200.2384259,6.106481481,29.96296296,27.77777778,44.42361111,66.23611111,12.7337963,38.5462963,120.2361111,52.95138889,34.1712963,416.3449074,75.96759259,44.1087963,263.3564815,551.962963,507.3333333
CODEX_5456,238.8602151,367.4825269,35.04166667,65.84408602,77.30913978,73.28091398,59.17741935,40.91397849,31.36155914,178.8427419,29.9905914,82.55645161,151.9543011,86.44086022,44.8172043,46.90591398,182.3508065,110.4301075
CODEX_5457,466.9872159,910.6164773,128.9133523,75.625,101.984375,303.796875,71.70170455,140.3068182,70.25568182,394.1392045,44.18607955,126.2599432,474.2215909,126.1917614,65.34801136,83.10369318,212.28125,218.984375
CODEX_5458,188.2565543,271.4035581,3.93071161,13.33520599,4.353932584,29.53370787,61.72284644,12.19850187,22.73314607,136.0187266,25.20411985,21.48127341,139.9700375,71.87546816,34.75749064,28.417603,347.3417603,177.2041199
CODEX_5459,405.9271523,935.5910596,43.30960265,21.78642384,20.40066225,234.0082781,77.2897351,84.94039735,39.33609272,177.0264901,32.66556291,100.5033113,285.3774834,94,486.910596,85.8807947,206.5562914,104.1390728
CODEX_5460,368.2446237,963.8534946,31.03091398,18.15591398,17.55913978,182.155914,70.40860215,59.40994624,53.81989247,234.6733871,50.96370968,57.53494624,404.5846774,106.2392473,55.8266129,37.07930108,233.6975806,497.0483871
CODEX_5461,250.8535354,380.9873737,6.143939394,34.86868687,15.47474747,76.11868687,247.0909091,32.1489899,57.90151515,191.9772727,88.95454545,51.6540404,872.7121212,90.66161616,59.02020202,559.6237374,660.229798,173.8333333
CODEX_5462,171.1705975,379.4819182,7.185534591,32.28852201,15.12185535,48.51336478,72.48742138,24.60927673,32.62106918,112.6957547,41.67059748,56.70125786,129.6941824,72.85141509,49.26808176,73.05660377,371.4685535,177.6666667
CODEX_5463,307.0946215,481.8446215,52.95816733,39.71215139,38.14043825,157.9073705,66.44721116,80.89143426,59.60059761,233.5657371,44.32270916,61.87649402,318.7938247,105.2778884,225.0268924,53.25298805,381.2191235,962.8047809
CODEX_5464,215.0709459,236.8682432,17.02027027,36.81418919,45.30743243,99.39527027,70.73986486,69.26689189,77.93918919,148.2635135,49.19594595,94.65540541,141.2331081,90.16891892,81.61148649,69.83108108,523.2601351,229.5135135
CODEX_5465,257.482906,398.9337607,28.21153846,59.0042735,61.13675214,73.17735043,104.9764957,26.7457265,46.36965812,132.6816239,79.25854701,71.06837607,491.5876068,125.275641,63.99145299,245.3376068,682.5042735,349.9529915
CODEX_5466,165.6025641,391.0705128,52.69871795,55.26923077,49.58333333,41.26282051,68.03846154,6.314102564,32.23076923,141.1217949,44.50641026,21.8974359,170.6025641,95.17948718,40.93589744,94.72435897,426.3461538,275.75
CODEX_5467,161.9810811,191.0959459,21.94594595,53.50540541,55.6472973,37.46621622,81.20810811,20.92027027,45.75135135,109.8527027,44.21486486,51.95810811,143.8824324,113.4959459,61.84594595,98.64189189,524.4972973,407.3148649
CODEX_5468,214.9871134,227.4252577,2.523195876,10.43814433,8.332474227,15.58762887,57.15721649,3.288659794,24.14948454,102.6159794,22.60824742,23.45103093,105.1056701,77.96907216,36.96134021,24.84020619,302.3273196,202.742268
CODEX_5469,302.3566879,877.8869427,44.69426752,22.93630573,31.84394904,246.3025478,73.10350318,88.7388535,46.25796178,316.7898089,32.64490446,80.61464968,454.3152866,107.8757962,38.28821656,52.69904459,82.25159236,92.20541401
CODEX_5470,153.19,177.1133333,9.03,15.65,33.49666667,40.65666667,66.44666667,27.47,42.68333333,104.3666667,32.4,23.60333333,163.44,75.64333333,55.25333333,90.39333333,586.5033333,388.9933333
CODEX_5471,307.5063291,729.4968354,11.69224684,31.61708861,21.51344937,73.78481013,60.9414557,21.72626582,31.71360759,168.272943,31.59572785,33.90268987,206.8781646,82.66772152,63.63844937,51.8346519,279.7476266,245.3299051
CODEX_5472,212.752193,516.1557018,2.01754386,16.03399123,5.742324561,35.37390351,59.46600877,13.37609649,26.29385965,155.3585526,25.40131579,24.81688596,183.377193,72.23464912,32.03179825,36.99561404,253.5076754,125.3267544
CODEX_5473,248.7333916,821.7054196,34.38024476,24.58129371,24.38548951,119.5506993,62.24300699,42.45891608,46.27097902,157.7176573,36.71066434,48.49737762,192.1267483,82,801.0681818,82.88723776,364.7368881,265.2858392
CODEX_5474,221.433689,603.6996951,15.73018293,18.01676829,42.18368902,54.52362805,70.87118902,15.58612805,30.43597561,114.0251524,38.45198171,82.66082317,128.5731707,103.2301829,57.0464939,79.6882622,275.2545732,114.0152439
CODEX_5475,587.0326633,876.7072864,147.0194724,23.51947236,30.61243719,210.7462312,73.01444724,120.1928392,59.5879397,198.2148241,44.15954774,138.6451005,407.1689698,97.5910804,47.31909548,67.40703518,182.5948492,105.6664573
CODEX_5476,201.9093023,383.9313953,36.34069767,31.59186047,39.38255814,102.9383721,72.0127907,57.67674419,37.87906977,126.9593023,62.29069767,94.20813953,320.2918605,82.71046512,42.28023256,130.5744186,421.1627907,155.7139535
CODEX_5477,224.9074074,496.3055556,27.24074074,22.21759259,29.96296296,114.6234568,71.72993827,42.46141975,33.07098765,190.0231481,57.23611111,58.55709877,313.2268519,87.44907407,38.32561728,115.2638889,328.8503086,153.0416667
CODEX_5478,314.3344595,727.3606419,72.02956081,21.75168919,28.29983108,221.4856419,68.78462838,72.75844595,46.50675676,231.3141892,35.49662162,65.20439189,352.7347973,94.67905405,63.09712838,61.6089527,185.2390203,116.0320946
CODEX_5479,193.7958333,252.5291667,4.466666667,39.00416667,9.333333333,20.99583333,157.1458333,6.041666667,28.89166667,125.4791667,37.5375,26.35416667,385.8625,68.55416667,59.7125,73.72916667,503.8291667,229.0541667
CODEX_5480,252.1992754,160.423913,0.036231884,11.96376812,26.11231884,13.96376812,62.47463768,8.289855072,40.30434783,109.3405797,39.19202899,53.39855072,133.9347826,80.18478261,75.66666667,43.75362319,819.1521739,526.5688406
CODEX_5481,234.6774611,562.5816062,39.45466321,42.24352332,110.0686528,90.29663212,64.38212435,68.25777202,34.57124352,137.2007772,39.81476684,115.1891192,132.1891192,78.61398964,48.8380829,108.3562176,146.7318653,92.26295337
CODEX_5482,439.6731928,1113.980422,69.10090361,41.37048193,96.15662651,287.6159639,104.9653614,119.3945783,69.5436747,330.3313253,74.45180723,147.6822289,526.0512048,120.0557229,61.95783133,182.3945783,282.7364458,120.7048193
CODEX_5483,285.3282209,773.4263804,20.40184049,23.43251534,36.04754601,122.8880368,78.47392638,32.47392638,49.90490798,263.4877301,41.0398773,31.74386503,365.6871166,105.0981595,52.15797546,51.6303681,198.8374233,117.2684049
CODEX_5484,203.1409774,172.7988722,5.101503759,20.55263158,20.59774436,28.09586466,61.54323308,12.26315789,27.37593985,115.0676692,31.19924812,24.33270677,124.3571429,85.38909774,35.94548872,36.40601504,592.6954887,639.75
CODEX_5485,280.4886364,560.5429293,29.28535354,78.35858586,86.58712121,94.62626263,60.47979798,47.16919192,37.75378788,214.6931818,39.55176768,94.02020202,233.6767677,79.00883838,69.17929293,85.18308081,215.6237374,209.6224747
CODEX_5486,269.890625,273.1367188,12.07421875,73.3359375,77.828125,65.95703125,63.6484375,27.91015625,34.5625,154.1875,33.62109375,78.7890625,126.859375,78.37109375,56.37109375,49.88671875,577.5390625,273.4257813
CODEX_5487,279.652439,370.5487805,17.16463415,30.8597561,30.27743902,85.65853659,70.25304878,18.62804878,44.68902439,126.3079268,44.31097561,66.91158537,199.5487805,88.91463415,334.8506098,67.70426829,663.7164634,481.5670732
CODEX_5488,193.8430233,176.5726744,19.07267442,26.81104651,14.98837209,73.04651163,73.06395349,42.77325581,54.49127907,105.2965116,49.375,75.49418605,133.4912791,86.27616279,128.5697674,60.88081395,668.6453488,488.25
CODEX_5489,261.5798319,608.8445378,11.63865546,17.76680672,21.45378151,108.3844538,75.53571429,49.09663866,38.52521008,148.8739496,44.27941176,65.17436975,210.5861345,85.53361345,39.15966387,73.87394958,282.3802521,152.4411765
CODEX_5490,190.9387755,364.3316327,58.83928571,38.82397959,27.33673469,90.53316327,71.70918367,24.61989796,29.79081633,125.5331633,42.45153061,79.03316327,112.3469388,75.93367347,53.04846939,115.5408163,112.6122449,193.1377551
CODEX_5491,191.2909207,678.769821,20.49936061,34.81521739,52.51470588,80.76598465,65.94820972,21.48529412,31.407289,161.5505115,38.37723785,60.68734015,140.9641944,89.12531969,54.11828645,73.22442455,176.6080563,136.8772379
CODEX_5492,216.0247525,505.4752475,36.33910891,32.23267327,32.9950495,114.799505,72.51237624,57.45792079,30.55445545,200.0123762,30.58168317,65.87376238,216.8193069,77.48514851,30.82673267,51.05445545,239.0569307,164.529703
CODEX_5493,213.7789256,481.7252066,11.94008264,35.89876033,22.16322314,63.34090909,67.14876033,52.58264463,25.92561983,149.5082645,32.70867769,65.07231405,141.3326446,123.5165289,72.92355372,42.88842975,491.1756198,177.072314
CODEX_5494,241.6091954,489.954023,11.52298851,27.65229885,11.08333333,68.61781609,151.4568966,16.07758621,57.59770115,132.6178161,72.85344828,49.93678161,438.3247126,107.9597701,82.37643678,302.0316092,604.2327586,215.4454023
CODEX_5495,130.9563492,670.5119048,36.14285714,33.62698413,19.05555556,104.5992063,68.48412698,134.5714286,29.95634921,125.4801587,34.0952381,74.88492063,115.5555556,78.71428571,46.61111111,115.1349206,98.56746032,99.18650794
CODEX_5496,240.175,284.0083333,7.995833333,24.34583333,11.91666667,84.19166667,64.45,25.22916667,35.2375,128,34.00833333,51.2125,172.6166667,79.97916667,34.25416667,83.75833333,325.6708333,70.54166667
CODEX_5497,388.4166667,735.3671171,73.47072072,43.77027027,44.60585586,227.2567568,66.83783784,99.62387387,46.38963964,221.268018,40.38063063,126.9121622,329.0540541,94.64864865,39.26126126,76.07657658,137.0495495,104.9864865
CODEX_5498,233.5070755,1068.893868,45.50471698,51.4504717,62.0259434,157.2075472,75.25,34.03301887,34.29009434,188.6556604,38.27122642,71.43867925,172.0283019,84.14386792,45.56367925,84.61084906,117.5801887,121.6792453
CODEX_5499,176.1308989,484.9449438,25.58932584,41.8005618,37.26292135,79.98258427,70.47752809,72.66685393,51.26235955,118.6348315,45.92921348,65.34325843,163.3606742,82.52191011,58.89044944,89.85955056,253.6634831,203.3
CODEX_5500,239.2216981,180.6509434,1.04009434,12.10613208,39.28537736,39.625,70.22169811,22.26179245,39.87028302,145.8891509,58.30188679,71.39858491,403.3254717,87.11792453,52.14150943,290.7476415,432.1580189,274.490566
CODEX_5501,198.8194444,242.3333333,3.173611111,17.8125,27.97222222,24.35416667,66.21527778,10.32638889,36.42361111,115.9513889,24.49305556,7.506944444,96.125,83.47222222,59.52083333,34.90972222,403.3819444,372.7916667
CODEX_5502,207.405814,550.15,46.74127907,72.44476744,64.02325581,76.33197674,64.31686047,39.14825581,34.48023256,142.7232558,35.85930233,75.52616279,126.9982558,85.8,51.34418605,81.75290698,369.2616279,151.3552326
CODEX_5503,159.6231343,322.0373134,24.10074627,38.20522388,33.70522388,143.3507463,69.84701493,77.71641791,51.47014925,137.9477612,44.6119403,118.9216418,147.1902985,101.0820896,111.0037313,74.70522388,692.5149254,162.0261194
CODEX_5504,259.1748252,635.9606643,35.93793706,17.61538462,25.61013986,63.85052448,67.18793706,54.11625874,31.47027972,114.9519231,32.52272727,64.99300699,142.6687063,79.33041958,35.1756993,98.41520979,231.381993,184.7438811
CODEX_5505,118.1034483,137.5603448,16.14224138,49.73275862,32.98275862,98.17241379,64.62068966,97.51293103,38.56896552,110.9396552,43.13362069,77.69827586,103.3232759,121.762931,160.4482759,93.43103448,432.4827586,473.9568966
CODEX_5506,225.5787037,726.7762346,25.20447531,27.63888889,27.13271605,87.87962963,65.64429012,69.34490741,54.71450617,172.0563272,37.59259259,57.6558642,219.8109568,90.80324074,131.8603395,91.27546296,280.537037,145.3950617
CODEX_5507,249.1136364,609.7772727,25.41212121,33.65,81.70606061,146.7136364,70.58030303,64.18181818,35.01212121,236.4666667,39.12272727,109.0469697,223.8530303,88.56515152,44.71212121,82.94393939,131.0242424,94.93484848
CODEX_5508,191.7258065,461.25,9.115591398,32.22043011,61.17741935,95.17204301,164.2392473,35.67473118,44.29301075,153.5672043,70.0188172,81.58602151,608.422043,78.95430108,51.63978495,219.7419355,553.0672043,494.2903226
CODEX_5509,232.5252525,522.6313131,15.9040404,35.34090909,41.34848485,54.2020202,56.49747475,17.8989899,27.11363636,175.3762626,25.8030303,47.19191919,145.3308081,75.75757576,35.48232323,40.31313131,168.6464646,105.9217172
CODEX_5510,146.4711538,621.5384615,11.89903846,37.73076923,44.91826923,35.18269231,67.3125,37.29807692,30.52403846,109,36.47115385,36.02884615,89.58173077,78.49038462,51.75480769,59.04326923,190.8990385,153.0240385
CODEX_5511,174.4274194,281.4032258,17,23.83870968,22.11827957,111.9462366,68.64784946,55.10483871,52.59408602,150.6747312,33.47311828,85.9327957,171.9704301,82.19623656,55.03763441,62.84677419,625.4516129,557.3198925
CODEX_5512,164.983945,178.1926606,40.48623853,38.63302752,24.94495413,93.83944954,58.42431193,58.2912844,34.04587156,124.5045872,30.23853211,63.66513761,141.6926606,75.48394495,52.44954128,83.7087156,723.2729358,628.7385321
CODEX_5513,328.3785047,786.9345794,11.79439252,6.521028037,4.628504673,56.79439252,67.67757009,17.54205607,32.17757009,142.4672897,29.94392523,58.77803738,231.7990654,86.51635514,38.04672897,29.4182243,203.9485981,77.29672897
CODEX_5514,242.6730769,199.1730769,9.582417582,39.83516484,31.68956044,73.42032967,212.1236264,35.71428571,54.25824176,124.4807692,69.79120879,93.04945055,1222.214286,85.17032967,43.13461538,264.3873626,717.6565934,495.7857143
CODEX_5515,210.147351,143.5331126,42.54139073,50.59271523,70.11589404,72.91225166,53.61258278,52.07781457,49.5794702,118.4933775,30.99172185,103.5331126,105.236755,72.8410596,56.69039735,79.60430464,536.6556291,275.5066225
CODEX_5516,237.2922078,301.7662338,28.78246753,74.9025974,66.38961039,78.45454545,62.13311688,39.30844156,47.4025974,159.3766234,30.86038961,71.28896104,151.5324675,92.61363636,56.16233766,79.41233766,736.0779221,771.0811688
CODEX_5517,254.2624434,704.7737557,46.14479638,62.27149321,83.61085973,126.8902715,63.04524887,50.85633484,41.08371041,199.5497738,45.22963801,83.98868778,233.8585973,90.8280543,58.98303167,98.5938914,208.2149321,151.1776018
CODEX_5518,395.2800926,794.6666667,16.65740741,20.92824074,24.27777778,143.9259259,82.76388889,27.11805556,52.93055556,186.5138889,37.5787037,67.80555556,298.9375,102.5787037,41.29861111,72.48611111,199.5949074,247.2314815
CODEX_5519,270.5225,403.31,12.3525,11.0375,7.285,88.69,86.0075,32.1825,37.7275,145.325,40.26,63.1025,241.2625,89.14,43.1975,43.0975,201.02,205.515
CODEX_5520,163.4166667,404.5102339,11.0745614,46.5497076,14.62719298,51.18128655,73.96491228,25.6871345,39.23391813,129.3070175,41.06725146,50.67836257,125.3567251,109.7733918,100.504386,70.00584795,517.6505848,252.5628655
CODEX_5521,228.6908397,231.1354962,5.045801527,12.30916031,32.09351145,35.59541985,67.15839695,17.02480916,45.00954198,127.5152672,34.05343511,60.28816794,169.6984733,93.88740458,76.71183206,58.08206107,576.9656489,635.5954198
CODEX_5522,251.0733945,802.3990826,149.8027523,81.61697248,110.5091743,193.1490826,84.26834862,109.8050459,39.04816514,213.25,43.40366972,104.9174312,216.0917431,87.84633028,48.56651376,93.19036697,204.2477064,103.0848624
