CODEX_ID,DAPI-01,X_centroid,Y_centroid,Area,MajorAxisLength,MinorAxisLength,Eccentricity,Solidity,Extent,Orientation,Sample
CODEX_17,4084.979167,6173,4.833333333,144,15.41867142,12.40242425,0.594119252,0.941176471,0.857142857,1.183714986,D10_batch_2_Sample
CODEX_18,4363.270833,6305.166667,4.111111111,144,17.3421824,10.91105763,0.777273475,0.979591837,0.9,-1.475643075,D10_batch_2_Sample
CODEX_19,6856.009804,107.1862745,7.558823529,408,28.48474656,18.71166284,0.753976708,0.942263279,0.80952381,-1.499094321,D10_batch_2_Sample
CODEX_20,5972.297826,276.2217391,6.969565217,460,34.68836301,17.56932488,0.862245566,0.927419355,0.751633987,-1.503881765,D10_batch_2_Sample
CODEX_21,22861.125,1517.673913,6.086956522,368,30.42896031,16.34131808,0.843562025,0.93877551,0.766666667,-1.514882844,D10_batch_2_Sample
CODEX_22,15446.02703,2328.121622,6.905405405,296,22.72968059,16.92457505,0.667508235,0.948717949,0.840909091,-1.498551787,D10_batch_2_Sample
CODEX_23,24344.80137,2935.678082,6.636986301,292,22.72111588,16.97332973,0.664791587,0.941935484,0.829545455,-1.470426174,D10_batch_2_Sample
CODEX_24,13708.91,3531.5,5.86,200,17.36663468,15.09458181,0.494510985,0.980392157,0.892857143,1.570796327,D10_batch_2_Sample
CODEX_25,3474.003378,4192.824324,6.256756757,296,25.0553303,15.59905435,0.782552768,0.983388704,0.961038961,1.486120362,D10_batch_2_Sample
CODEX_26,26078.12857,5002.433333,8.338095238,840,52.02855263,21.58231527,0.909904974,0.947012401,0.763636364,-1.552901657,D10_batch_2_Sample
CODEX_27,12286.68868,5253.971698,5.933962264,212,18.58291737,14.89422282,0.597993725,0.938053097,0.841269841,1.51161678,D10_batch_2_Sample
CODEX_28,6060.862245,5557.357143,5.969387755,196,17.13350611,14.85368831,0.498415915,0.975124378,0.875,1.395817483,D10_batch_2_Sample
CODEX_29,9270.745,313.0066667,7.833333333,600,40.04217897,19.55825693,0.872596713,0.970873786,0.877192982,1.543289785,D10_batch_2_Sample
CODEX_30,26617.98889,892.1296296,8.92962963,540,31.94941483,22.06349723,0.72325989,0.949033392,0.818181818,1.552706879,D10_batch_2_Sample
CODEX_31,11537.16084,1104.583916,8.821678322,572,34.50859169,21.59652234,0.779959251,0.953333333,0.841176471,-1.562786227,D10_batch_2_Sample
CODEX_32,4755.969595,1199.581081,7.608108108,296,20.87747315,18.36421346,0.47567966,0.95483871,0.822222222,-1.408703139,D10_batch_2_Sample
CODEX_33,28834.17,2282.5,7.913333333,300,19.87024576,19.73118907,0.118099529,0.986842105,0.925925926,1.570796327,D10_batch_2_Sample
CODEX_34,31786.1825,2461.38,8.9,400,25.09110356,20.66799753,0.566999472,0.941176471,0.833333333,-1.352719623,D10_batch_2_Sample
CODEX_35,41966.24286,2494.004762,8.69047619,420,25.85141748,21.25669688,0.569105854,0.95890411,0.875,1.490258978,D10_batch_2_Sample
CODEX_36,14301.63194,3169.916667,10.09722222,576,32.63807704,22.80458587,0.715403966,0.930533118,0.75,-1.309198186,D10_batch_2_Sample
CODEX_37,6751.171986,3201.379433,9.45035461,564,32.60243277,22.3426126,0.728256106,0.943143813,0.801136364,-1.55834617,D10_batch_2_Sample
CODEX_38,15642.13793,3491.741379,8.247126437,348,23.94328153,18.90157857,0.613838777,0.953424658,0.878787879,-1.185958407,D10_batch_2_Sample
CODEX_39,17508.60119,4217.5,8.626984127,504,30.5993049,21.56266101,0.709527118,0.976744186,0.9,1.570796327,D10_batch_2_Sample
CODEX_40,5360.049107,5600.107143,6.285714286,224,19.14126475,15.14150075,0.61176479,0.965517241,0.888888889,-1.381455168,D10_batch_2_Sample
CODEX_41,18316.59738,6361.755814,8.406976744,688,42.83647022,21.11188714,0.870115179,0.951590595,0.819047619,-1.517670915,D10_batch_2_Sample
CODEX_42,9885.379442,15.11928934,11.76903553,788,36.30726291,28.5260758,0.618626632,0.957472661,0.827731092,-1.337187536,D10_batch_2_Sample
CODEX_43,29726.57295,2574.756228,16.25800712,1124,44.31600652,36.69355968,0.560731221,0.88503937,0.637188209,0.289762943,D10_batch_2_Sample
CODEX_44,9484.956,2978.82,9.604,500,28.45525413,22.96308029,0.590566314,0.948766603,0.811688312,-1.250014662,D10_batch_2_Sample
CODEX_45,23819.44034,3931.477273,11.04545455,352,22.38846107,20.27508631,0.424123657,0.926315789,0.733333333,1.258258151,D10_batch_2_Sample
CODEX_46,18761.07874,4861.53937,9.964566929,508,28.22292913,23.24103682,0.567344316,0.951310861,0.824675325,1.321444109,D10_batch_2_Sample
CODEX_47,16478.45186,5976.413043,10.23913043,644,33.48593693,25.09542457,0.662081597,0.949852507,0.789215686,1.530244818,D10_batch_2_Sample
CODEX_48,7659.791005,6501.029101,11.57936508,756,37.07629581,26.25608704,0.706048274,0.943820225,0.765182186,-1.41147707,D10_batch_2_Sample
CODEX_49,10932.77437,397.3158845,14.74548736,1108,44.55501839,33.20259519,0.666836127,0.955996549,0.769444444,-1.132629139,D10_batch_2_Sample
CODEX_50,16574.56869,480.7612613,13.09459459,888,37.55045028,30.5258496,0.582362824,0.953813104,0.778947368,-1.478874268,D10_batch_2_Sample
CODEX_51,20777.73821,1865.971698,12.10377358,424,24.83276103,21.99609296,0.464126126,0.93598234,0.803030303,-1.062443404,D10_batch_2_Sample
CODEX_52,19624.76786,2130.336735,12.79591837,784,34.67802634,29.04210137,0.546470281,0.959608323,0.823529412,1.30856146,D10_batch_2_Sample
CODEX_53,24431.38441,2955.962366,11.94086022,372,24.03217277,19.96797777,0.556443806,0.920792079,0.775,1.229244638,D10_batch_2_Sample
CODEX_54,22761.93939,3983.227273,15.45959596,792,41.94639094,24.36447248,0.814012122,0.945107399,0.685121107,0.784344491,D10_batch_2_Sample
CODEX_55,15582.26964,4430.485714,12.7,560,29.16764765,24.60265798,0.537142785,0.954003407,0.769230769,-0.939022938,D10_batch_2_Sample
CODEX_56,18432.05478,756.8665339,12.30876494,1004,47.86225307,27.59496325,0.817062145,0.948960302,0.760606061,1.253187462,D10_batch_2_Sample
CODEX_57,26849.79941,2612.871542,15.48814229,1012,51.16963941,26.15631311,0.859480459,0.933579336,0.733333333,1.214449404,D10_batch_2_Sample
CODEX_58,23866.85271,3140.143411,13.75581395,516,29.97562954,22.62793625,0.655865504,0.913274336,0.614285714,0.925037298,D10_batch_2_Sample
CODEX_59,19523.34281,4268.008982,13.52994012,668,30.33248322,28.18410882,0.369646443,0.94751773,0.795238095,-0.805556039,D10_batch_2_Sample
CODEX_60,13926.94253,4921.994253,15.48850575,1392,51.17023998,34.88891059,0.731519664,0.959338387,0.818823529,1.527889885,D10_batch_2_Sample
CODEX_61,17917.2625,5410.276923,14.73846154,1040,40.04648867,33.51950664,0.547180137,0.935251799,0.80495356,-1.245613387,D10_batch_2_Sample
CODEX_62,19109.45968,1665.983871,16.02688172,372,26.77695742,18.0670885,0.738069019,0.958762887,0.794871795,1.281214062,D10_batch_2_Sample
CODEX_63,18667.88312,1924.162338,16.3961039,308,22.05057916,17.98652981,0.57848332,0.93902439,0.777777778,1.131731034,D10_batch_2_Sample
CODEX_64,6151.191667,3033.833333,18.28333333,480,29.24589081,21.03367891,0.694801897,0.9375,0.779220779,1.163363715,D10_batch_2_Sample
CODEX_65,7049.191038,3268.367925,16.78301887,424,24.19091456,22.45904642,0.37156155,0.950672646,0.803030303,0.592552764,D10_batch_2_Sample
CODEX_66,4340.130102,4063.030612,15.45918367,392,23.08166061,21.95383347,0.308767574,0.922352941,0.742424242,-0.204556239,D10_batch_2_Sample
CODEX_67,12190.37436,4477.15641,16.70512821,780,34.82108368,28.6958726,0.566451963,0.928571429,0.722222222,-1.473538326,D10_batch_2_Sample
CODEX_68,18430.65374,4782.212644,16.05172414,696,31.46976599,28.55549476,0.420279782,0.952120383,0.828571429,-1.476452116,D10_batch_2_Sample
CODEX_69,16642.04167,5350.944444,16.2962963,432,24.3419192,22.73393362,0.357425355,0.96,0.818181818,1.060487233,D10_batch_2_Sample
CODEX_70,10592.24621,2754.590909,19.34848485,264,19.67055499,17.399757,0.466429229,0.91349481,0.733333333,-1.353531892,D10_batch_2_Sample
CODEX_71,14952.9253,4038.621951,19.06097561,656,30.0852138,28.17102871,0.351002409,0.912378303,0.728888889,-0.983529084,D10_batch_2_Sample
CODEX_72,10564.82483,540.4319728,20.98979592,588,28.22257229,26.64676641,0.329472846,0.951456311,0.807692308,0.33219197,D10_batch_2_Sample
CODEX_73,19344.2602,2649.234694,19.13265306,392,29.03903801,17.64907335,0.794112653,0.890909091,0.7,-1.2010332,D10_batch_2_Sample
CODEX_74,26198.12879,3101.481818,20.45151515,660,31.39063827,27.27086502,0.495237023,0.946915352,0.785714286,0.963551665,D10_batch_2_Sample
CODEX_75,11526.27009,3675.875,22.60714286,448,31.75421786,18.44161374,0.814074058,0.901408451,0.615384615,0.812083962,D10_batch_2_Sample
CODEX_76,11831.74101,4605.44964,20.29856115,1112,40.8469244,34.8640333,0.52104539,0.957795004,0.772222222,0.020993751,D10_batch_2_Sample
CODEX_77,7164.04987,6444.629534,19.81606218,1544,52.88585325,37.9093143,0.697264544,0.933494559,0.701818182,-1.076859037,D10_batch_2_Sample
CODEX_78,10757.93369,6558.392473,21.13082437,1116,41.19781953,34.68425693,0.539640664,0.945762712,0.781512605,0.188064641,D10_batch_2_Sample
CODEX_79,18147.1561,666.1713615,23.16666667,1704,53.65396356,40.54974199,0.654843916,0.957841484,0.788888889,1.520775296,D10_batch_2_Sample
CODEX_80,23692.30921,1069.27193,21.98538012,1368,45.27864923,38.65731968,0.520658776,0.964739069,0.818181818,1.365776781,D10_batch_2_Sample
CODEX_81,11875.31052,1239.666667,23.77777778,1008,43.84199841,30.74746351,0.712842253,0.925619835,0.705882353,-0.423142285,D10_batch_2_Sample
CODEX_82,25299.94956,1306.511696,21.72807018,1368,43.96759748,39.68890159,0.430301458,0.966101695,0.814285714,1.035969215,D10_batch_2_Sample
CODEX_83,31175.51016,2335.638211,20.93902439,492,33.13852094,19.8082713,0.801688857,0.872340426,0.683333333,-1.275771022,D10_batch_2_Sample
CODEX_84,19646.45417,5308.873333,21.96666667,1200,41.06087924,37.44537854,0.410306237,0.950118765,0.75,-0.773702222,D10_batch_2_Sample
CODEX_85,13134.52414,454.037931,28.18965517,1160,48.39212662,31.31866422,0.762332881,0.923566879,0.732323232,1.037525917,D10_batch_2_Sample
CODEX_86,33178.40446,1884.691083,22.99681529,628,31.73737336,25.86839531,0.579352986,0.903597122,0.700892857,-0.046761568,D10_batch_2_Sample
CODEX_87,21070.21739,3837.434783,22.73913043,736,32.38137597,29.11794649,0.437498917,0.936386768,0.766666667,1.107397377,D10_batch_2_Sample
CODEX_88,32471.84091,3881.928571,23.34415584,616,30.45853397,25.85001087,0.528882309,0.956521739,0.785714286,0.690227664,D10_batch_2_Sample
CODEX_89,22892.88404,5100.10241,25.70481928,664,33.43539694,25.5660078,0.644458867,0.945868946,0.798076923,-1.30221267,D10_batch_2_Sample
CODEX_90,24618.23701,5201.755411,25.11471861,924,39.32391942,30.1021805,0.64344436,0.947692308,0.754901961,-0.577072139,D10_batch_2_Sample
CODEX_91,6785.113475,149.2092199,26.20212766,564,28.53571331,25.89923468,0.419819204,0.921568627,0.774725275,0.693796193,D10_batch_2_Sample
CODEX_92,18949.37632,2730.236842,26.65789474,760,32.48617667,30.0579148,0.379351934,0.925700365,0.698529412,1.081795277,D10_batch_2_Sample
CODEX_93,15529.15625,3356.5,25.5,64,10,8.246211251,0.565685425,0.941176471,0.8,1.570796327,D10_batch_2_Sample
CODEX_94,24579.14244,3475.662791,26.36046512,344,23.19389275,19.14220692,0.564676428,0.92972973,0.796296296,1.520871646,D10_batch_2_Sample
CODEX_95,24889.64894,3773.202128,26.5,376,22.95416339,20.99304677,0.404441672,0.949494949,0.854545455,0,D10_batch_2_Sample
CODEX_96,13554.20492,6584.696721,27.04098361,488,26.90137697,23.54342381,0.483805735,0.933078394,0.782051282,-0.319336475,D10_batch_2_Sample
CODEX_97,7718.812698,121.5603175,26.60793651,1260,49.69185829,34.0081923,0.729124035,0.916363636,0.65625,-0.610551781,D10_batch_2_Sample
CODEX_98,10907.13043,1463.583004,28.59486166,1012,40.25903911,32.37989394,0.594238621,0.935304991,0.783281734,0.973062241,D10_batch_2_Sample
CODEX_99,32459.51023,2081.136364,28.95454545,880,34.39689971,32.71384171,0.308977077,0.953412784,0.808823529,0.221142564,D10_batch_2_Sample
CODEX_100,24914.29121,2458.565934,27.68681319,364,23.10131874,20.53215188,0.458320478,0.916876574,0.752066116,0.988378157,D10_batch_2_Sample
CODEX_101,31595.41216,2483.77027,28.47297297,592,28.23381859,27.17203918,0.271659797,0.941176471,0.755102041,1.298235657,D10_batch_2_Sample
CODEX_102,17434.4313,3011.156489,27.41603053,524,27.40701862,24.53630142,0.445551863,0.935714286,0.779761905,-1.322550131,D10_batch_2_Sample
CODEX_103,33356.49667,3609.353333,28.08666667,600,29.61253896,25.95418747,0.481475814,0.941915228,0.769230769,1.320755562,D10_batch_2_Sample
CODEX_104,20528.29167,3956.5,29.45238095,168,15.06248595,14.85611939,0.16496571,0.865979381,0.65625,1.312680991,D10_batch_2_Sample
CODEX_105,1940.958738,4155.859223,29.0631068,412,30.19394087,18.6022099,0.787675122,0.861924686,0.735714286,-1.32392677,D10_batch_2_Sample
CODEX_106,16506.9438,4564.577519,28.74806202,516,26.72628132,24.73497485,0.378765757,0.938181818,0.763313609,0.955163134,D10_batch_2_Sample
CODEX_107,9757.870588,5710.570588,27.79411765,340,21.48058478,20.38894079,0.314733835,0.923913043,0.772727273,1.470312161,D10_batch_2_Sample
CODEX_108,6041.797185,69.59933775,31.14900662,1208,41.41286072,37.2851671,0.435211557,0.954186414,0.794736842,-1.543469103,D10_batch_2_Sample
CODEX_109,10203.82333,1559.38,30.55333333,300,20.17109729,19.08850238,0.323203757,0.94637224,0.833333333,-1.388497126,D10_batch_2_Sample
CODEX_110,28616.68868,2505.877358,31.23584906,424,26.02199475,21.99289435,0.534504572,0.923747277,0.679487179,-0.633377863,D10_batch_2_Sample
CODEX_111,12033.16384,2820.918079,31.42655367,708,32.90460379,27.64111459,0.542527704,0.930354796,0.7375,0.669339325,D10_batch_2_Sample
CODEX_112,28679.28169,3155.06338,28.52816901,284,19.78468259,18.84508565,0.304510843,0.937293729,0.71,-0.267990209,D10_batch_2_Sample
CODEX_113,5270.394737,3586.184211,30.18421053,76,10.73116465,9.220595999,0.511580507,0.938271605,0.76,-0.785398163,D10_batch_2_Sample
CODEX_114,14490.44128,6192.444186,30.29534884,1720,51.78170624,42.99075144,0.557420246,0.96196868,0.778985507,-0.956670184,D10_batch_2_Sample
CODEX_115,8090.249057,264.9301887,30.29622642,1060,41.13466104,33.0613658,0.594987469,0.933098592,0.701058201,1.442049983,D10_batch_2_Sample
CODEX_116,6229.540541,776.3378378,30.33783784,148,14.72673407,13.20158375,0.443171955,0.919254658,0.660714286,1.457890486,D10_batch_2_Sample
CODEX_117,39445.90152,1948.419192,32.94444444,792,36.52030455,27.92436319,0.64447463,0.951923077,0.831932773,1.31682975,D10_batch_2_Sample
CODEX_118,38318.0791,2294.963277,36.5,708,31.58611102,29.28858885,0.374414031,0.929133858,0.7375,-0.344640604,D10_batch_2_Sample
CODEX_119,22399.66379,2689.37931,31.17241379,464,24.77271871,23.9615411,0.253805772,0.95473251,0.805555556,-1.219576016,D10_batch_2_Sample
CODEX_120,8628.256329,2778.132911,31.75316456,632,30.92035183,26.38067805,0.521613845,0.93768546,0.81025641,-1.297627011,D10_batch_2_Sample
CODEX_121,32358.55573,3546.754777,33.62101911,628,31.9892404,25.82008391,0.59034775,0.941529235,0.754807692,1.008013742,D10_batch_2_Sample
CODEX_122,7543.315789,4995.5,31.23684211,304,21.00067469,18.63698778,0.460909591,0.921212121,0.76,-0.710134496,D10_batch_2_Sample
CODEX_123,22131.50537,5490.800613,33.88650307,1304,41.1111711,40.55230634,0.164326441,0.95391368,0.776190476,-0.686484306,D10_batch_2_Sample
CODEX_124,15985.63654,1729.469231,34.63846154,520,28.93869993,22.97320645,0.60810372,0.962962963,0.844155844,-1.50805762,D10_batch_2_Sample
CODEX_125,23480.96507,2403.323529,34.35294118,544,32.77372375,21.43891266,0.756365339,0.936316695,0.727272727,1.411007269,D10_batch_2_Sample
CODEX_126,35747.27105,2593.405263,33.32105263,380,25.02226324,20.08845878,0.596216879,0.894117647,0.608974359,-0.825619326,D10_batch_2_Sample
CODEX_127,4140.037037,5125.117284,34.40123457,324,22.06800935,18.83219299,0.521304534,0.947368421,0.818181818,1.461054134,D10_batch_2_Sample
CODEX_128,4771.816176,5395.970588,33.79411765,136,14.47967752,12.21377538,0.53711102,0.925170068,0.80952381,1.280095307,D10_batch_2_Sample
CODEX_129,8626.125,5616.583333,35.16666667,96,12.09563943,10.38299657,0.512967145,0.905660377,0.8,0.046244497,D10_batch_2_Sample
CODEX_130,8508.095519,5685.311321,34.08490566,848,35.76794975,30.34715738,0.529282693,0.950672646,0.785185185,1.37381704,D10_batch_2_Sample
CODEX_131,20951.32143,3085.185714,37.14761905,420,23.99013529,22.62134591,0.332952337,0.933333333,0.673076923,1.431996436,D10_batch_2_Sample
CODEX_132,27591.49085,3493.914634,37.1097561,328,21.72612157,19.39217743,0.450900372,0.916201117,0.745454545,1.02915457,D10_batch_2_Sample
CODEX_133,3741.163043,1196.543478,38.76086957,184,16.79712748,14.21108043,0.533115767,0.924623116,0.73015873,-1.273761272,D10_batch_2_Sample
CODEX_134,11166.14256,1613.954545,38.16942149,484,26.2375545,24.25534082,0.381300186,0.914933837,0.775641026,-0.389363739,D10_batch_2_Sample
CODEX_135,5197.440385,5551.838462,40.56153846,520,27.97919781,24.04886529,0.511090982,0.913884007,0.714285714,-0.781666475,D10_batch_2_Sample
CODEX_136,26449.84063,6039.043807,38.79607251,1324,44.85077802,37.77227629,0.539201775,0.962209302,0.791866029,0.204938142,D10_batch_2_Sample
CODEX_137,10726.04579,301.7574257,40.4009901,808,38.56509345,27.36608431,0.704597063,0.929804373,0.801587302,-1.510700998,D10_batch_2_Sample
CODEX_138,17915.17114,1425.266562,41.77760252,2536,63.97403797,51.0377471,0.602937498,0.951237809,0.786600496,-0.109861652,D10_batch_2_Sample
CODEX_139,16124.11318,1592.513514,40.66216216,592,31.17625351,24.54221369,0.616686857,0.944178628,0.822222222,-0.173168548,D10_batch_2_Sample
CODEX_140,13196.07463,2927.365672,41.54477612,268,20.33710628,16.88744509,0.557203453,0.960573477,0.8375,1.519746775,D10_batch_2_Sample
CODEX_141,22061.52993,4776.866197,39.75352113,568,28.207011,26.04344408,0.384087162,0.929623568,0.78021978,1.403725511,D10_batch_2_Sample
CODEX_142,16688.79854,4909.218447,40.24757282,412,24.05458441,22.19380157,0.385654389,0.930022573,0.78030303,-1.01082653,D10_batch_2_Sample
CODEX_143,10936.71429,181.8439153,43.05026455,1512,49.62409884,38.97852575,0.618892448,0.949152542,0.747035573,0.79329094,D10_batch_2_Sample
CODEX_144,31937.79202,2613.021008,39.69327731,476,28.88728807,21.44162675,0.670121651,0.918918919,0.704142012,-0.749692875,D10_batch_2_Sample
CODEX_145,32209.12414,3197.975862,42.4862069,580,28.2447743,26.55559581,0.340636677,0.922098569,0.69047619,1.167260725,D10_batch_2_Sample
CODEX_146,32429.92992,4041.393939,42.54545455,528,29.39229707,23.3887013,0.605635039,0.934513274,0.785714286,1.503793632,D10_batch_2_Sample
CODEX_147,16249.92073,5597.5,42.19512195,656,31.56437574,26.7647028,0.530091909,0.930496454,0.728888889,-0.966210038,D10_batch_2_Sample
CODEX_148,8730.799451,6293.104396,42.87362637,728,33.96086107,27.6554411,0.5803983,0.959156785,0.875,1.305316295,D10_batch_2_Sample
CODEX_149,14280.85625,2468.75,44.275,320,22.23744654,18.68919398,0.54190779,0.922190202,0.727272727,1.120537083,D10_batch_2_Sample
CODEX_150,29187.3337,2526.993392,41.09911894,908,38.65467618,31.75459263,0.570216858,0.899009901,0.597368421,-0.959682102,D10_batch_2_Sample
CODEX_151,30648.82438,2557.855372,41.98760331,484,27.48388584,23.36914773,0.526321846,0.89298893,0.620512821,-0.471089103,D10_batch_2_Sample
CODEX_152,26349.19108,5651.315287,44.92038217,628,28.76794189,27.91365622,0.241887715,0.950075643,0.801020408,-1.507893884,D10_batch_2_Sample
CODEX_153,10426.65865,5799.403846,45.19230769,416,24.02550653,22.4952304,0.351184745,0.916299559,0.722222222,-0.265284679,D10_batch_2_Sample
CODEX_154,13222.40962,6462.039906,44.07746479,852,38.76656377,28.47318355,0.678632629,0.951955307,0.700657895,-0.520075763,D10_batch_2_Sample
CODEX_155,19070.91535,1175.035433,45.6023622,508,27.29947714,23.9612471,0.479177228,0.925318761,0.755952381,1.493151186,D10_batch_2_Sample
CODEX_156,18081.47188,2203.825,47.2,320,21.24821536,19.42635694,0.405131816,0.935672515,0.727272727,-1.149789576,D10_batch_2_Sample
CODEX_157,19596.43284,3336.828358,46.35074627,268,20.17596323,17.20936977,0.521969789,0.933797909,0.744444444,-0.991743238,D10_batch_2_Sample
CODEX_158,25243.97629,3964.637931,46.24137931,464,25.72910819,23.26645854,0.42692833,0.916996047,0.686390533,0.517598465,D10_batch_2_Sample
CODEX_159,12309.25679,366.1592593,49.04320988,1620,48.18770712,43.35689453,0.436405487,0.961424332,0.838509317,-1.362479042,D10_batch_2_Sample
CODEX_160,13647.21067,931.4662921,49.97191011,712,31.55616047,29.10342579,0.386536805,0.927083333,0.698039216,1.373057698,D10_batch_2_Sample
CODEX_161,12255.47581,1494.252688,47.77956989,744,31.91882583,29.79124935,0.358982866,0.948979592,0.775,0.464028041,D10_batch_2_Sample
CODEX_162,23363.37662,1683.383117,49.04545455,308,20.75964132,19.11023894,0.390630301,0.930513595,0.77,0.072643121,D10_batch_2_Sample
CODEX_163,32641.08168,2380.262376,47.01485149,404,25.91429575,20.27478874,0.622803202,0.920273349,0.647435897,-0.679104596,D10_batch_2_Sample
CODEX_164,29838.47396,2438.5625,47.9375,384,22.41928793,21.97537702,0.198011989,0.925301205,0.79338843,-0.639568511,D10_batch_2_Sample
CODEX_165,8541.765086,2657.517241,50.20689655,464,26.23589261,22.92315516,0.486406528,0.920634921,0.743589744,-0.813333723,D10_batch_2_Sample
CODEX_166,8638.591346,2739.192308,48.15384615,208,16.48123325,16.41805051,0.087478791,0.928571429,0.8125,0.068533087,D10_batch_2_Sample
CODEX_167,24055.38483,3638.073034,49.44382022,356,22.6891433,20.10951957,0.46310043,0.929503916,0.809090909,-1.15205594,D10_batch_2_Sample
CODEX_168,6544.215686,4733.637255,49.44117647,204,16.4710084,15.89783801,0.26150819,0.948837209,0.796875,0.404891786,D10_batch_2_Sample
CODEX_169,17174.93248,4798.383212,50.1350365,548,32.42384003,22.04860114,0.733200958,0.901315789,0.658653846,-0.354089326,D10_batch_2_Sample
CODEX_170,11893.02685,6330.258389,49.49328859,1192,47.59299265,32.0689144,0.738899286,0.956661316,0.762148338,-1.283432029,D10_batch_2_Sample
CODEX_171,21878.25118,544.8207547,49.90566038,848,39.13954751,28.09629199,0.696198648,0.947486034,0.736111111,-0.664332169,D10_batch_2_Sample
CODEX_172,21289.96094,975.3854167,49.375,768,31.59891521,31.12954365,0.171719068,0.941176471,0.75,-0.600767698,D10_batch_2_Sample
CODEX_173,18500.73732,2057.326087,49.05072464,552,28.41678506,24.90134874,0.481783748,0.956672444,0.821428571,-1.376151576,D10_batch_2_Sample
CODEX_174,9532.686567,2184.559701,50.52985075,268,19.351103,17.84261891,0.387078867,0.940350877,0.827160494,-1.195529948,D10_batch_2_Sample
CODEX_175,24319.5799,2578.829897,50.78865979,388,22.90231467,21.83341795,0.301936609,0.930455635,0.801652893,-0.314324935,D10_batch_2_Sample
CODEX_176,7948.08871,3071.854839,49.37096774,248,18.96336578,17.00607466,0.442465213,0.942965779,0.765432099,0.861246363,D10_batch_2_Sample
CODEX_177,13158.43608,4377.278409,49.625,1408,44.42681615,40.42214293,0.414917365,0.96109215,0.8,-0.267905803,D10_batch_2_Sample
CODEX_178,9855.105769,4604.942308,49.42307692,416,24.08226895,22.33082229,0.374387468,0.932735426,0.787878788,1.560313698,D10_batch_2_Sample
CODEX_179,16715.33019,622.2358491,52.81266846,1484,50.93882636,37.60670508,0.674503205,0.939835339,0.706666667,-0.425388754,D10_batch_2_Sample
CODEX_180,14453.21235,1636.283133,51.39156627,664,31.10710272,27.36254256,0.47567034,0.928671329,0.741071429,1.213606684,D10_batch_2_Sample
CODEX_181,17736.13095,2485.611111,50.62698413,252,20.1091614,16.22435175,0.590805607,0.943820225,0.7875,-0.052073711,D10_batch_2_Sample
CODEX_182,9535.466346,3317.269231,52.26923077,208,18.35165174,14.6541293,0.601970567,0.920353982,0.742857143,-1.366567819,D10_batch_2_Sample
CODEX_183,11647.83131,4688.603343,48.58510638,1316,52.03610932,32.96150965,0.773795641,0.937990021,0.685416667,0.4655497,D10_batch_2_Sample
CODEX_184,28713.05263,5099.459064,50.6754386,684,30.54640493,28.95873619,0.318197737,0.960674157,0.87244898,-0.617863256,D10_batch_2_Sample
