CODEX_ID,DAPI-01,X_centroid,Y_centroid,Area,MajorAxisLength,MinorAxisLength,Eccentricity,Solidity,Extent,Orientation,Sample
CODEX_1,18273.25,384.9666667,3.5,120,16.56335062,9.908126546,0.801349987,0.9375,0.75,-1.442237194,D0_batch_2_Sample
CODEX_2,37214.95455,1256.681818,4.924242424,132,14.33335454,12.17527104,0.527691239,0.923076923,0.785714286,-1.056312635,D0_batch_2_Sample
CODEX_3,22990.83333,1559,4,144,17.67108774,11.18329072,0.774267813,0.911392405,0.8,1.492125109,D0_batch_2_Sample
CODEX_4,35996.76042,3182.083333,3.083333333,96,14.79022818,8.623239613,0.812446119,0.96969697,0.857142857,-1.467721961,D0_batch_2_Sample
CODEX_5,17073.21154,83.98717949,6.115384615,312,26.52458973,15.72274947,0.80537822,0.942598187,0.75,-1.425183845,D0_batch_2_Sample
CODEX_6,32958.57447,1532.670213,4.925531915,188,18.98421298,13.13694357,0.721904155,0.964102564,0.87037037,1.547958608,D0_batch_2_Sample
CODEX_7,6880.109375,2068.875,2.875,64,10.67804335,8.09193365,0.652474679,0.955223881,0.8,1.269652654,D0_batch_2_Sample
CODEX_8,11534.03636,3031.118182,5.554545455,220,20.30009403,14.31841213,0.708871913,0.944206009,0.785714286,1.497275865,D0_batch_2_Sample
CODEX_9,38712.81579,4591.657895,5.271929825,228,22.16744855,13.52338155,0.79235842,0.978540773,0.95,1.544350427,D0_batch_2_Sample
CODEX_10,19954.21667,4628.233333,2.633333333,60,10.72069649,7.618690468,0.703543127,0.909090909,0.75,-1.428899272,D0_batch_2_Sample
CODEX_11,38557.83796,4963.5,5.018518519,216,21.5784529,13.14287844,0.793113262,0.981818182,0.9,1.570796327,D0_batch_2_Sample
CODEX_12,6545.625,5204.076923,5.538461538,208,20.02406113,13.60413462,0.733777937,0.932735426,0.742857143,-1.3575098,D0_batch_2_Sample
CODEX_13,7794.941667,5818.566667,3.833333333,120,15.65792211,10.16762442,0.760481369,0.930232558,0.857142857,1.53566071,D0_batch_2_Sample
CODEX_14,10899.22917,6352.5,5.066666667,240,23.81596103,13.22354802,0.831690906,0.983606557,0.909090909,-1.570796327,D0_batch_2_Sample
CODEX_15,9629.985075,31.93283582,7.395522388,268,19.73108651,17.78113447,0.43345833,0.97810219,0.930555556,-1.418365568,D0_batch_2_Sample
CODEX_16,28104.99662,1287.5,5.959459459,296,25.63948103,15.06011063,0.809311491,0.95483871,0.880952381,1.526548896,D0_batch_2_Sample
CODEX_17,24983.69203,1818.471014,7.688405797,276,20.07432517,17.85706753,0.456842521,0.958333333,0.851851852,0.876039709,D0_batch_2_Sample
CODEX_18,27265.6994,1871.309524,7.095238095,336,25.27517021,17.1897576,0.733115159,0.971098266,0.875,-1.465459075,D0_batch_2_Sample
CODEX_19,18475.67742,3244.629032,6.822580645,248,19.54401624,16.68986881,0.52033356,0.964980545,0.861111111,1.102447671,D0_batch_2_Sample
CODEX_20,14942.7541,3385.663934,6.844262295,488,36.94261557,17.27308662,0.883958513,0.958742633,0.847222222,1.537429366,D0_batch_2_Sample
CODEX_21,39023.15116,3431.011628,5.38372093,172,16.89529681,13.27369256,0.618678538,0.950276243,0.895833333,1.458987817,D0_batch_2_Sample
CODEX_22,11337.23125,3500.5,5.25,160,15.62049935,13.37908816,0.516133164,0.987654321,0.952380952,1.570796327,D0_batch_2_Sample
CODEX_23,14584.54286,3677.871429,7.128571429,560,42.1108471,17.51013192,0.909451284,0.954003407,0.875,-1.526739416,D0_batch_2_Sample
CODEX_24,7025.470149,4060.828358,7.201492537,536,40.32394546,17.16883537,0.904830151,0.97277677,0.881578947,-1.495632552,D0_batch_2_Sample
CODEX_25,6633.497059,4156.241176,6.217647059,340,27.89823781,16.11282953,0.816350183,0.944444444,0.817307692,-1.536579582,D0_batch_2_Sample
CODEX_26,39528.355,4310.12,6.84,400,30.20780712,17.45761694,0.816095273,0.970873786,0.892857143,1.490171377,D0_batch_2_Sample
CODEX_27,11068.03774,4340.5,6.273584906,212,18.29939684,14.93162296,0.578104728,0.946428571,0.841269841,-1.570796327,D0_batch_2_Sample
CODEX_28,12298.4125,4389.45,5.3,160,16.22946986,12.77201269,0.616998588,0.935672515,0.833333333,1.384617424,D0_batch_2_Sample
CODEX_29,22481.91975,5123.981481,6.030864198,324,27.64074135,15.32586929,0.832205944,0.981818182,0.89010989,-1.548500727,D0_batch_2_Sample
CODEX_30,15657.5,5798.476471,6.476470588,340,26.89255986,16.73800296,0.78269715,0.941828255,0.817307692,-1.509442156,D0_batch_2_Sample
CODEX_31,19896.42,6572.313333,6.393333333,300,23.85806818,17.0450294,0.699702224,0.9375,0.78125,-1.566590971,D0_batch_2_Sample
CODEX_32,17074.28465,6654.420792,7.371287129,404,28.51941022,18.69771427,0.755096523,0.941724942,0.801587302,-1.526663031,D0_batch_2_Sample
CODEX_33,18547.94408,6700.710526,8.105263158,608,40.41796003,19.61275032,0.874376345,0.960505529,0.888888889,-1.568826803,D0_batch_2_Sample
CODEX_34,35394.45682,446.0454545,8.427272727,440,27.52650942,20.897824,0.650870199,0.967032967,0.846153846,1.556128835,D0_batch_2_Sample
CODEX_35,22118.85849,502.8584906,8.801886792,424,26.6247747,20.59271192,0.633867402,0.940133038,0.815384615,-1.316467186,D0_batch_2_Sample
CODEX_36,15530.8953,572.8931624,7.594017094,468,32.74818126,18.64518234,0.822095123,0.964948454,0.8125,-1.451495392,D0_batch_2_Sample
CODEX_37,25995.85981,732.3504673,9.509345794,428,25.71971289,21.5936737,0.543241045,0.966139955,0.891666667,-1.296996724,D0_batch_2_Sample
CODEX_38,7809.763699,751.8150685,7.952054795,292,21.00358086,18.32185237,0.488934652,0.976588629,0.901234568,-0.835017192,D0_batch_2_Sample
CODEX_39,38162.22348,794.8636364,9.515151515,528,30.09042063,22.70946802,0.65606135,0.941176471,0.8,-1.461462876,D0_batch_2_Sample
CODEX_40,9639.006158,1100.933498,7.800492611,812,53.82176004,20.19628293,0.926926143,0.949707602,0.780769231,1.519099795,D0_batch_2_Sample
CODEX_41,11464.32944,1194.331776,8.948598131,428,26.3373279,21.01756276,0.60263859,0.944812362,0.748251748,-1.443635491,D0_batch_2_Sample
CODEX_42,16762.47667,1682.98,8.073333333,300,20.47942804,18.9348158,0.38099433,0.94637224,0.833333333,-1.092307517,D0_batch_2_Sample
CODEX_43,25049.13021,2109.277778,8.902777778,576,34.66423047,21.4968936,0.784486195,0.956810631,0.847058824,1.555334477,D0_batch_2_Sample
CODEX_44,33666.68254,3007.230159,9.325396825,504,29.99885731,21.84802933,0.685263331,0.949152542,0.763636364,-1.302045863,D0_batch_2_Sample
CODEX_45,21158.71926,3056.631148,9.12295082,488,29.31138246,21.6453809,0.674293645,0.942084942,0.813333333,-1.510904375,D0_batch_2_Sample
CODEX_46,28765.94231,3346.776923,8.038461538,260,20.90515274,16.10926918,0.637333073,0.942028986,0.802469136,-0.674147778,D0_batch_2_Sample
CODEX_47,16296.58333,3456.208333,8.8125,384,24.52339396,20.40456332,0.554708383,0.948148148,0.872727273,-1.223602567,D0_batch_2_Sample
CODEX_48,22878.80398,3627.5,9.181818182,352,21.6630851,20.9501573,0.254433774,0.951351351,0.88,1.33E-17,D0_batch_2_Sample
CODEX_49,37170.49834,4504.738411,8.778145695,604,37.1387889,21.18149664,0.821413211,0.94375,0.762626263,-1.440671153,D0_batch_2_Sample
CODEX_50,27728.59346,4678.929907,8.593457944,428,26.76963447,20.72494755,0.632945767,0.951111111,0.823076923,1.487226458,D0_batch_2_Sample
CODEX_51,24932.91058,5253.624088,8.339416058,548,35.45983485,20.19863731,0.821908059,0.982078853,0.951388889,-1.527946544,D0_batch_2_Sample
CODEX_52,24843.26205,6003.391566,8.427710843,332,21.64503468,19.87288554,0.396286833,0.962318841,0.922222222,1.429131602,D0_batch_2_Sample
CODEX_53,7838.306306,11.70720721,10.17567568,444,27.76481016,20.63512642,0.669056541,0.948717949,0.840909091,-0.95529914,D0_batch_2_Sample
CODEX_54,32976.78728,205.377193,11.30701754,456,25.31167488,23.22184024,0.39788352,0.930612245,0.791666667,0.361917993,D0_batch_2_Sample
CODEX_55,9521.6475,345.22,10.02,400,26.44382868,19.5167396,0.674751325,0.928074246,0.757575758,-0.889473437,D0_batch_2_Sample
CODEX_56,36255.47538,1581.272727,8.727272727,528,31.84863724,21.67555294,0.732673561,0.953068592,0.825,1.549237019,D0_batch_2_Sample
CODEX_57,32290.01359,1740.304348,10.67391304,368,22.80681058,20.78808041,0.411331889,0.922305764,0.760330579,-0.876066502,D0_batch_2_Sample
CODEX_58,32054.78866,1839.365979,10.08762887,388,23.72701551,21.12798346,0.455059441,0.928229665,0.734848485,-1.365025424,D0_batch_2_Sample
CODEX_59,4060.865079,2321.039683,10.24603175,252,22.10733363,14.68134667,0.747649126,0.958174905,0.818181818,1.51804891,D0_batch_2_Sample
CODEX_60,24700.5458,2346.087786,9.965648855,524,28.98568088,23.30533207,0.594589894,0.96857671,0.850649351,1.557988277,D0_batch_2_Sample
CODEX_61,19956.33667,2375.1,9.446666667,600,33.51214997,23.40107462,0.7158186,0.964630225,0.852272727,1.521261041,D0_batch_2_Sample
CODEX_62,30910.16776,3211.881579,10.63157895,608,32.1864799,24.28238847,0.656382566,0.944099379,0.791666667,1.400459772,D0_batch_2_Sample
CODEX_63,25089.13532,4454.481651,10.15137615,436,25.82034473,22.11359695,0.516245232,0.951965066,0.825757576,0.650429444,D0_batch_2_Sample
CODEX_64,27868.1875,4791.659091,9.136363636,352,21.71718666,20.87250163,0.276182443,0.951351351,0.88,0.645632998,D0_batch_2_Sample
CODEX_65,9428.71129,5165.674194,9.738709677,620,36.16131246,22.86836832,0.774643039,0.939393939,0.717592593,1.249360818,D0_batch_2_Sample
CODEX_66,9755.740625,5467.216667,10.325,960,49.10745967,25.73226821,0.851718773,0.949554896,0.769230769,-1.516809944,D0_batch_2_Sample
CODEX_67,5493.52439,5613.47561,11.13414634,328,23.23985617,18.20216911,0.621731173,0.931818182,0.745454545,-1.040718699,D0_batch_2_Sample
CODEX_68,24948.04398,5876.425926,11.07407407,432,24.42896945,22.68491622,0.371064309,0.931034483,0.75,-0.411708959,D0_batch_2_Sample
CODEX_69,14161.53289,6082.776316,9.802631579,608,33.8026055,23.37704761,0.722304355,0.95,0.812834225,1.389326898,D0_batch_2_Sample
CODEX_70,26123.68458,6391.78972,9.228971963,428,25.9419751,21.20153237,0.57625852,0.955357143,0.823076923,1.37630233,D0_batch_2_Sample
CODEX_71,18015.52482,284.5141844,12.75531915,564,28.5555183,25.51130984,0.449275352,0.941569282,0.774725275,-0.842456841,D0_batch_2_Sample
CODEX_72,14045.82237,624.7105263,12.21052632,304,20.6050877,19.07082297,0.378651024,0.915662651,0.767676768,0.01602074,D0_batch_2_Sample
CODEX_73,16399.49709,1445.05814,13.98837209,344,23.7253207,18.74261105,0.613128147,0.934782609,0.781818182,-0.695105649,D0_batch_2_Sample
CODEX_74,22484.78918,2958.813433,12.48507463,536,27.77492783,24.90085549,0.442997637,0.920962199,0.736263736,-1.132336246,D0_batch_2_Sample
CODEX_75,34055.70541,3130.818471,12.10509554,628,29.9153564,26.96845239,0.43279591,0.952959029,0.805128205,-1.276760658,D0_batch_2_Sample
CODEX_76,26914.65476,5009.914966,11.77891156,588,30.3759882,24.78849722,0.577973315,0.937799043,0.753846154,1.403120526,D0_batch_2_Sample
CODEX_77,15191.239,5583.492,14.908,1000,43.08421137,30.05858085,0.716418839,0.937207123,0.735294118,1.03779986,D0_batch_2_Sample
CODEX_78,21568.27464,6312.025547,11.91605839,1096,50.41007696,28.30929683,0.827422367,0.95971979,0.81547619,-1.461449258,D0_batch_2_Sample
CODEX_79,30026.03488,6506.344961,12.20542636,516,27.07725491,24.6399435,0.414637305,0.950276243,0.826923077,1.525364177,D0_batch_2_Sample
CODEX_80,16437.72294,1977.283505,12.60309278,776,39.4719365,26.11423893,0.749865759,0.927120669,0.718518519,-0.972506127,D0_batch_2_Sample
CODEX_81,36621.84014,3265.683673,12.92176871,588,28.43256135,26.4716391,0.364936236,0.952998379,0.807692308,1.441354565,D0_batch_2_Sample
CODEX_82,23891.29265,3706.052941,14.07647059,680,35.85626664,24.57404834,0.728214982,0.913978495,0.708333333,-0.717026625,D0_batch_2_Sample
CODEX_83,32482.28883,4748.305825,13.38349515,824,40.35322552,26.41124829,0.756060667,0.938496583,0.735714286,1.438129935,D0_batch_2_Sample
CODEX_84,25898.90695,6616.230942,12.39237668,892,42.43420439,28.40331071,0.742947733,0.929166667,0.707936508,1.172772005,D0_batch_2_Sample
CODEX_85,24364.20652,249.3695652,17.93478261,368,22.45243457,21.03578948,0.34958511,0.958333333,0.836363636,-0.269073101,D0_batch_2_Sample
CODEX_86,28569.72368,876.8859649,17.27192982,684,32.60259516,26.83817764,0.567763889,0.94085282,0.763392857,1.261740872,D0_batch_2_Sample
CODEX_87,26447.97772,1924.163366,14.11386139,808,42.12914922,25.04066676,0.804185316,0.928735632,0.660130719,0.901941066,D0_batch_2_Sample
CODEX_88,28798.55326,3825.691304,15.53478261,920,36.50166774,32.37762026,0.46173569,0.947476828,0.751633987,0.864071747,D0_batch_2_Sample
CODEX_89,20468.80147,3851.637255,15.55882353,408,25.07969706,20.87838384,0.554052841,0.944444444,0.85,0.187283301,D0_batch_2_Sample
CODEX_90,4320.794444,4241.944444,17.81111111,360,22.95926123,20.17443016,0.477364184,0.965147453,0.818181818,0.503511721,D0_batch_2_Sample
CODEX_91,33084.69162,4428.215736,15.91116751,788,39.72524244,25.59185046,0.764839078,0.952841596,0.77254902,-0.597120389,D0_batch_2_Sample
CODEX_92,25771.05729,4473.270833,16.4375,384,24.0755258,20.72356821,0.508988644,0.91646778,0.727272727,-0.306764759,D0_batch_2_Sample
CODEX_93,11208.02768,6547.728571,16.39285714,1120,41.7147746,34.61627594,0.558012556,0.946745562,0.777777778,0.872773406,D0_batch_2_Sample
CODEX_94,15195.11591,673.2090909,17.82727273,440,25.63208218,22.00498815,0.512823646,0.94017094,0.763888889,-0.660555262,D0_batch_2_Sample
CODEX_95,20385.18528,5721.598814,19.44466403,2024,58.63560536,46.53343065,0.608435075,0.904783192,0.741935484,-1.348793025,D0_batch_2_Sample
CODEX_96,12863.71393,368.0522388,19.96268657,804,36.4342988,28.85265901,0.610638769,0.926267281,0.697916667,-0.163109872,D0_batch_2_Sample
CODEX_97,25957.77642,1244.093496,20.12601626,492,27.21474928,23.57973975,0.499294448,0.909426987,0.727810651,-0.51812357,D0_batch_2_Sample
CODEX_98,4159.645522,2139.932836,22.52985075,268,20.38845783,17.20249535,0.536756881,0.917808219,0.744444444,-0.126704742,D0_batch_2_Sample
CODEX_99,25115.13942,2538.961538,17.57692308,416,27.15795271,20.16519163,0.669829259,0.914285714,0.727272727,-0.577317224,D0_batch_2_Sample
CODEX_100,22164.26087,3314.297101,20.56763285,828,36.5844903,28.99163146,0.609927926,0.949541284,0.766666667,0.414556101,D0_batch_2_Sample
CODEX_101,16485.92982,3763.166667,19.34210526,684,30.39616721,28.99609529,0.300000019,0.962025316,0.814285714,0.193860376,D0_batch_2_Sample
CODEX_102,18603.48333,5636.852381,16.08095238,840,37.98334191,28.81026328,0.651676151,0.920043812,0.772058824,0.538101261,D0_batch_2_Sample
CODEX_103,22027.04595,100.8675676,22.11081081,740,33.70039065,28.21349298,0.54691838,0.937896071,0.734126984,-0.06678138,D0_batch_2_Sample
CODEX_104,26349,2811.407563,21.13865546,476,25.7333198,23.88714363,0.371938522,0.917148362,0.762820513,-0.384640328,D0_batch_2_Sample
CODEX_105,14844.48884,4592.071429,22.125,448,24.93859334,23.14594845,0.372287044,0.937238494,0.783216783,-1.255266742,D0_batch_2_Sample
CODEX_106,15261.92054,5189.151163,22.15891473,516,29.55771869,22.51454938,0.647912561,0.945054945,0.781818182,-0.16795536,D0_batch_2_Sample
CODEX_107,12483.67204,465.7795699,22.91935484,744,31.64949921,30.38830722,0.279480799,0.925373134,0.7265625,-0.72819745,D0_batch_2_Sample
CODEX_108,19103.58607,539.0737705,23.5,488,26.24928745,23.86030311,0.41682097,0.942084942,0.782051282,-0.45086618,D0_batch_2_Sample
CODEX_109,16474.82802,705.1577181,24.86241611,1192,41.4095569,36.79779789,0.458623725,0.95283773,0.788359788,0.285789999,D0_batch_2_Sample
CODEX_110,18899.56164,1141.390411,22.18493151,584,27.81742356,26.88126263,0.257244917,0.944983819,0.802197802,-1.547158166,D0_batch_2_Sample
CODEX_111,8340.850309,1353.67284,23.48765432,648,29.81679849,27.83831784,0.358198547,0.940493469,0.771428571,-0.895016694,D0_batch_2_Sample
CODEX_112,19910.37158,2763.746575,24.54109589,584,28.02994906,26.69064699,0.305416412,0.948051948,0.802197802,-0.935195818,D0_batch_2_Sample
CODEX_113,8967.949219,3789.171875,23.375,512,26.23344951,25.15618156,0.283624811,0.929219601,0.75739645,0.615295877,D0_batch_2_Sample
CODEX_114,18985.80347,3919.135838,23.81791908,692,34.40826868,26.21536494,0.647704757,0.930107527,0.720833333,-0.778931355,D0_batch_2_Sample
CODEX_115,3735.133621,5397.086207,25.60344828,232,19.5687034,15.38751821,0.61780283,0.924302789,0.716049383,1.010643783,D0_batch_2_Sample
CODEX_116,16400.70508,6181.921875,25.5625,512,29.18543131,22.54551935,0.635024198,0.912655971,0.711111111,1.26244505,D0_batch_2_Sample
CODEX_117,25371.51208,51.11835749,25.91062802,828,35.35646828,30.01518303,0.528504557,0.945205479,0.811764706,0.364166283,D0_batch_2_Sample
CODEX_118,16589.65476,1263.7,22.9952381,420,25.88668746,21.04283617,0.582427662,0.925110132,0.734265734,-0.229448363,D0_batch_2_Sample
CODEX_119,21731.04005,1500.053398,26.96601942,824,39.85358811,26.45047104,0.748006783,0.948216341,0.712802768,0.762476304,D0_batch_2_Sample
CODEX_120,34471.05664,2248.507813,25.3359375,1024,43.61949458,30.00263409,0.725875353,0.960600375,0.748538012,0.822179218,D0_batch_2_Sample
CODEX_121,42855.7958,2674.835878,28.3778626,524,28.2078922,24.08659884,0.520444112,0.917688266,0.71978022,1.118736551,D0_batch_2_Sample
CODEX_122,20344.59167,1827.211111,26.16666667,360,22.89254634,20.4030611,0.453505538,0.895522388,0.681818182,-0.179784299,D0_batch_2_Sample
CODEX_123,12336.39151,3020.172956,25.87106918,636,32.43154765,25.79315033,0.606202285,0.900849858,0.706666667,-0.914648412,D0_batch_2_Sample
CODEX_124,25237.15833,3668.677778,27.68888889,720,31.83247704,29.22736876,0.396205323,0.947368421,0.857142857,1.15770676,D0_batch_2_Sample
CODEX_125,17236.99296,5253.556338,27.92253521,568,31.54892131,23.39038941,0.671062694,0.941956882,0.806818182,1.339783228,D0_batch_2_Sample
CODEX_126,19054.62292,5803.933333,26.5,480,25.82104057,23.83560543,0.384541134,0.935672515,0.769230769,0.241945022,D0_batch_2_Sample
CODEX_127,16805.42473,6207.037634,29.38172043,372,22.50987455,21.22346318,0.333213949,0.95140665,0.768595041,-1.521524769,D0_batch_2_Sample
CODEX_128,7327.327869,401.8196721,30.56557377,976,39.51482923,31.64592536,0.598848937,0.951267057,0.7625,-0.068263301,D0_batch_2_Sample
CODEX_129,14443.76991,1214.594395,30.03982301,1356,43.36626183,40.59776772,0.351573757,0.910678308,0.642045455,0.354343539,D0_batch_2_Sample
CODEX_130,12623.68407,2970.148352,30.41208791,364,22.11025823,21.36910656,0.256744605,0.898765432,0.689393939,-1.193192759,D0_batch_2_Sample
CODEX_131,22249.79095,3059.275862,30.5862069,464,25.87007551,23.1551573,0.44595446,0.945010183,0.805555556,0.737153244,D0_batch_2_Sample
CODEX_132,15170.375,4916.780702,31.37719298,456,25.24350098,23.15471552,0.398301563,0.944099379,0.791666667,-0.795628659,D0_batch_2_Sample
CODEX_133,12287.82851,6668.286585,31.00609756,1312,43.39774772,39.3459183,0.421915777,0.92917847,0.70995671,-1.169245048,D0_batch_2_Sample
CODEX_134,27723.88789,132.8608247,34.6443299,776,33.03530753,30.1190847,0.410803163,0.954489545,0.808333333,-1.23307978,D0_batch_2_Sample
CODEX_135,35065.32941,292.0529412,31.7,340,22.36960007,19.84761732,0.461272579,0.936639118,0.85,-0.758345771,D0_batch_2_Sample
CODEX_136,36491.08896,957.5797546,32.46319018,652,29.5831875,28.1546981,0.306989826,0.946298984,0.776190476,-0.092792385,D0_batch_2_Sample
CODEX_137,31625.23109,1913.37395,32.23109244,476,27.73224272,22.53211902,0.582977684,0.913627639,0.607142857,0.896840635,D0_batch_2_Sample
CODEX_138,35030.45767,2586.18254,34.07671958,756,33.30591036,29.145396,0.483975044,0.940298507,0.741176471,0.307975675,D0_batch_2_Sample
CODEX_139,22974.20721,3481.472973,32.60810811,444,25.48067187,22.38676633,0.477598267,0.936708861,0.776223776,-1.496871644,D0_batch_2_Sample
CODEX_140,12946.41383,5515.546809,32.3212766,940,49.36049684,26.92905393,0.838072541,0.837789661,0.611979167,-1.447485431,D0_batch_2_Sample
CODEX_141,12537.75949,6004.85443,31.61392405,632,30.59874696,26.56599811,0.496204938,0.948948949,0.81025641,0.400688838,D0_batch_2_Sample
CODEX_142,32274,6501.797297,33.07657658,444,24.90614701,23.30632651,0.3526215,0.911704312,0.770833333,0.674310593,D0_batch_2_Sample
CODEX_143,13049.00373,434.6791045,34.67910448,268,18.95635206,18.10385622,0.296514063,0.95035461,0.827160494,-0.785398163,D0_batch_2_Sample
CODEX_144,11966.695,746.94,34.18,200,16.46470136,15.74857482,0.291714808,0.947867299,0.78125,1.224066575,D0_batch_2_Sample
CODEX_145,9785.762346,1378.12963,34.74691358,324,25.80709812,16.15232219,0.77991391,0.941860465,0.75,1.066675911,D0_batch_2_Sample
CODEX_146,21320.66,1450.44,34.66,400,27.6388003,19.1193493,0.722129813,0.900900901,0.714285714,-0.098248787,D0_batch_2_Sample
CODEX_147,16928.147,4191.836,31.14,1000,41.96880042,31.06927511,0.67228264,0.938086304,0.744047619,0.045262457,D0_batch_2_Sample
CODEX_148,19700.97549,5884.95098,33.6372549,408,25.49770616,20.70799915,0.583446668,0.910714286,0.708333333,0.820574631,D0_batch_2_Sample
CODEX_149,29955.25796,202.7420382,35.30254777,628,29.30957248,27.52600291,0.343514975,0.926253687,0.747619048,1.430735258,D0_batch_2_Sample
CODEX_150,14557.08088,242.5588235,35.52941176,272,20.00302145,17.6314705,0.472295337,0.906666667,0.755555556,0.853923305,D0_batch_2_Sample
CODEX_151,11230.34333,274.34,35.72666667,300,20.80097846,18.55894171,0.4516112,0.952380952,0.833333333,0.074540603,D0_batch_2_Sample
CODEX_152,41339.85965,639.3245614,39.81578947,912,45.65709326,26.02444297,0.821646214,0.913827655,0.633333333,0.952438371,D0_batch_2_Sample
CODEX_153,24604.48837,1539.05814,37.54651163,344,22.64138949,19.49417789,0.508609326,0.932249322,0.781818182,-0.962629739,D0_batch_2_Sample
CODEX_154,37711.4589,2052.582192,36.7739726,292,23.59698749,16.04135819,0.733392593,0.951140065,0.829545455,0.07519052,D0_batch_2_Sample
CODEX_155,34123.69764,2735.861257,37.81937173,764,40.43187356,24.28181118,0.799578854,0.944375773,0.707407407,-0.552054219,D0_batch_2_Sample
CODEX_156,31502.65403,3720.395735,35.64691943,844,33.71100147,32.26308873,0.289925387,0.96347032,0.82421875,-0.996090247,D0_batch_2_Sample
CODEX_157,14023.11563,4372.8875,37.8625,640,32.13259089,25.50669721,0.608185121,0.962406015,0.816326531,0.734118483,D0_batch_2_Sample
CODEX_158,21279.42677,4462.29798,35.51010101,396,23.76213762,21.40421763,0.434296719,0.918793503,0.75,0.199829296,D0_batch_2_Sample
CODEX_159,26546.25188,4833.417293,38.71052632,532,29.03642056,23.50443939,0.587145662,0.969034608,0.863636364,-1.535302233,D0_batch_2_Sample
CODEX_160,29364.38117,5834.685185,35.99382716,648,33.75567149,24.82741222,0.677520998,0.940493469,0.771428571,-0.938457407,D0_batch_2_Sample
CODEX_161,25441.92056,6116.911215,36.48130841,428,24.05938165,22.81263486,0.317732387,0.93654267,0.810606061,-1.159627243,D0_batch_2_Sample
CODEX_162,7961.911417,6366.854331,36.43700787,1016,39.73350396,32.67344982,0.569032784,0.951310861,0.742690058,0.527484824,D0_batch_2_Sample
CODEX_163,27194.42683,1433.247967,38.56504065,492,28.98667088,22.5263594,0.629342323,0.931818182,0.798701299,0.071388961,D0_batch_2_Sample
CODEX_164,10332.4,1684.172727,39.33636364,220,20.95757773,13.74381069,0.754941669,0.928270042,0.714285714,-0.147323172,D0_batch_2_Sample
CODEX_165,41236.2541,2034.090164,38.8442623,488,26.66257231,23.72932576,0.455987142,0.949416342,0.847222222,-0.811125507,D0_batch_2_Sample
CODEX_166,11670.83786,3622.478261,39.34057971,1104,42.68246517,33.13995679,0.630203204,0.953367876,0.766666667,-0.498780078,D0_batch_2_Sample
CODEX_167,25662.33673,4678.255102,39.5,392,24.2134186,20.75355255,0.51513416,0.946859903,0.816666667,-1.456467479,D0_batch_2_Sample
CODEX_168,16713.74619,5462.418782,38.43908629,788,34.88522159,29.07496975,0.552599986,0.938095238,0.77254902,0.576497764,D0_batch_2_Sample
CODEX_169,14700.64412,5953.7,38.61764706,340,23.93327802,18.22171418,0.648335554,0.931506849,0.787037037,1.401858171,D0_batch_2_Sample
CODEX_170,17357.3443,6257.833333,38.57017544,456,29.03313634,20.29932335,0.714947868,0.94214876,0.678571429,-1.085498734,D0_batch_2_Sample
CODEX_171,30946.41369,601.0714286,41.0952381,336,21.40349319,20.16944667,0.334646645,0.933333333,0.763636364,-0.980264131,D0_batch_2_Sample
CODEX_172,8541.144531,2869.34375,42.03125,256,19.09878802,17.33003306,0.420291479,0.958801498,0.888888889,-0.290302149,D0_batch_2_Sample
CODEX_173,28470.51225,3455.264706,39.7745098,408,24.85938267,21.39447386,0.509248244,0.942263279,0.772727273,-0.317973623,D0_batch_2_Sample
CODEX_174,8123.724138,3695.775862,38.43103448,232,18.61607053,16.08629571,0.503306411,0.931726908,0.805555556,-0.441275463,D0_batch_2_Sample
CODEX_175,16290.51572,4030.537736,38.28616352,636,32.45827999,25.22342924,0.629373346,0.952095808,0.757142857,-0.966703336,D0_batch_2_Sample
CODEX_176,29707.1831,4573.852113,34.71126761,568,30.29672435,24.38833529,0.593298448,0.907348243,0.728205128,0.454703833,D0_batch_2_Sample
CODEX_177,14380.84653,4616.658416,41.91254125,1212,41.12851734,37.92193248,0.387106522,0.952830189,0.7575,-1.180848883,D0_batch_2_Sample
CODEX_178,25366.52955,6149.372727,39.88181818,440,24.69215208,22.86236445,0.377778542,0.926315789,0.763888889,-1.455000391,D0_batch_2_Sample
CODEX_179,15024.7601,6298.813131,39.24747475,792,35.76241346,28.48632586,0.604580931,0.917728853,0.694736842,1.203770619,D0_batch_2_Sample
CODEX_180,21107.16211,1667.234375,44.515625,512,26.79075029,24.56873799,0.398748165,0.951672862,0.820512821,0.046653192,D0_batch_2_Sample
CODEX_181,30347.73969,2813.345361,42.25257732,388,23.235902,21.79588619,0.346564194,0.921615202,0.801652893,-0.832038645,D0_batch_2_Sample
CODEX_182,7969.088235,2850.782353,44.33529412,340,22.93797834,19.06146716,0.556271949,0.947075209,0.858585859,-1.449309871,D0_batch_2_Sample
CODEX_183,34203.85753,3302.112903,42.24193548,372,22.50800507,21.3186723,0.320762775,0.925373134,0.704545455,-0.44277313,D0_batch_2_Sample
CODEX_184,28055.4899,3958.843434,43.02525253,396,24.96317575,20.80678489,0.552520792,0.914549654,0.634615385,0.390271916,D0_batch_2_Sample
CODEX_185,26821.39463,5202.318182,42.16942149,484,26.63993235,23.29622825,0.485052084,0.93256262,0.775641026,-1.373022167,D0_batch_2_Sample
